Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
15.2000      -1147.3650   -1147.7290       0.3640  2815.9
15.3000      -1147.5422   -1147.7997       0.2575  1991.9
15.4000      -1147.5053   -1147.7934       0.2881  2228.8
15.5000      -1147.4423   -1147.7536       0.3113  2408.2
15.6000      -1147.5087   -1147.8088       0.3001  2321.9
15.7000      -1147.4709   -1147.7496       0.2786  2155.6
15.8000      -1147.3923   -1147.6585       0.2662  2059.1
15.9000      -1147.4450   -1147.7297       0.2847  2202.4
16.0000      -1147.5371   -1147.7826       0.2455  1899.1
16.1000      -1147.4424   -1147.7305       0.2881  2228.7
16.2000      -1147.5771   -1147.8214       0.2443  1889.8
16.3000      -1147.4607   -1147.7622       0.3016  2333.1
16.4000      -1147.4372   -1147.7487       0.3115  2409.9
16.5000      -1147.5707   -1147.8235       0.2527  1955.2
16.6000      -1147.5050   -1147.7516       0.2466  1908.1
16.7000      -1147.4658   -1147.7361       0.2703  2091.2
16.8000      -1147.4511   -1147.7024       0.2513  1943.8
16.9000      -1147.5112   -1147.7741       0.2629  2033.9
17.0000      -1147.6039   -1147.8081       0.2043  1580.3
17.1000      -1147.5378   -1147.7674       0.2297  1776.9
17.2000      -1147.3886   -1147.7596       0.3711  2870.8
17.3000      -1147.5417   -1147.7943       0.2526  1954.1
17.4000      -1147.5364   -1147.7726       0.2362  1827.4
17.5000      -1147.5260   -1147.7430       0.2170  1679.0
17.6000      -1147.5250   -1147.8049       0.2798  2165.0
17.7000      -1147.3364   -1147.7309       0.3945  3052.3
17.8000      -1147.3727   -1147.7617       0.3890  3009.3
17.9000      -1147.4356   -1147.7164       0.2808  2172.3
18.0000      -1147.5173   -1147.7678       0.2505  1938.1
18.1000      -1147.5725   -1147.7837       0.2112  1633.9
18.2000      -1147.4340   -1147.7272       0.2932  2268.5
18.3000      -1147.5084   -1147.7467       0.2383  1843.9
18.4000      -1147.6029   -1147.8009       0.1980  1532.0
18.5000      -1147.5616   -1147.7809       0.2193  1696.5
18.6000      -1147.5747   -1147.7678       0.1931  1493.8
18.7000      -1147.5889   -1147.8362       0.2473  1913.3
18.8000      -1147.5125   -1147.8393       0.3269  2528.7
18.9000      -1147.3349   -1147.7631       0.4282  3312.9
19.0000      -1147.4945   -1147.8021       0.3076  2380.0
19.1000      -1147.4683   -1147.7846       0.3163  2447.1
19.2000      -1147.3784   -1147.6993       0.3209  2482.3
19.3000      -1147.5366   -1147.7717       0.2351  1818.8
19.4000      -1147.3799   -1147.6987       0.3188  2466.7
19.5000      -1147.5425   -1147.8405       0.2980  2305.3
19.6000      -1147.4610   -1147.7322       0.2712  2098.1
19.7000      -1147.5130   -1147.7432       0.2303  1781.3
19.8000      -1147.4113   -1147.7489       0.3377  2612.2
19.9000      -1147.3686   -1147.6791       0.3106  2402.6
20.0000      -1147.3902   -1147.7385       0.3483  2694.6
20.1000      -1147.4671   -1147.7273       0.2602  2012.7
20.2000      -1147.4672   -1147.7481       0.2809  2172.9
20.3000      -1147.5805   -1147.8345       0.2539  1964.5
20.4000      -1147.5652   -1147.8040       0.2388  1847.5
20.5000      -1147.3752   -1147.7030       0.3278  2535.9
20.6000      -1147.4816   -1147.7130       0.2315  1790.7
20.7000      -1147.5974   -1147.8396       0.2423  1874.1
20.8000      -1147.5197   -1147.7942       0.2745  2123.3
20.9000      -1147.4773   -1147.7447       0.2674  2068.7
21.0000      -1147.4563   -1147.7810       0.3246  2511.6
21.1000      -1147.3972   -1147.7346       0.3374  2610.3
21.2000      -1147.2969   -1147.7166       0.4197  3247.2
21.3000      -1147.3276   -1147.7377       0.4101  3172.8
21.4000      -1147.4547   -1147.7535       0.2988  2311.4
21.5000      -1147.4700   -1147.7855       0.3155  2440.7
21.6000      -1147.4221   -1147.7026       0.2805  2169.9
21.7000      -1147.4039   -1147.7245       0.3206  2480.3
21.8000      -1147.3415   -1147.7296       0.3881  3002.8
21.9000      -1147.4385   -1147.6594       0.2209  1709.1
22.0000      -1147.4892   -1147.7421       0.2528  1955.9
22.1000      -1147.4794   -1147.7466       0.2672  2066.9
22.2000      -1147.4987   -1147.7630       0.2643  2044.4
22.3000      -1147.5456   -1147.7474       0.2018  1561.0
22.4000      -1147.5172   -1147.8009       0.2837  2195.1
22.5000      -1147.5709   -1147.7724       0.2015  1558.7
22.6000      -1147.4612   -1147.7623       0.3011  2329.5
22.7000      -1147.2798   -1147.6055       0.3257  2519.4
22.8000      -1147.3611   -1147.6460       0.2849  2204.4
22.9000      -1147.5655   -1147.8051       0.2396  1853.8
23.0000      -1147.5920   -1147.7816       0.1895  1466.4
23.1000      -1147.4712   -1147.8266       0.3553  2748.9
23.2000      -1147.4819   -1147.7915       0.3097  2395.7
23.3000      -1147.4658   -1147.7367       0.2708  2095.3
23.4000      -1147.3831   -1147.7290       0.3459  2676.3
23.5000      -1147.5386   -1147.7680       0.2294  1774.7
23.6000      -1147.4974   -1147.7638       0.2664  2060.7
23.7000      -1147.4324   -1147.7122       0.2797  2164.2
23.8000      -1147.4348   -1147.6812       0.2464  1905.9
23.9000      -1147.5529   -1147.8000       0.2471  1911.5
24.0000      -1147.4733   -1147.7420       0.2688  2079.2
24.1000      -1147.5574   -1147.7859       0.2284  1767.3
24.2000      -1147.5499   -1147.7611       0.2113  1634.5
24.3000      -1147.4340   -1147.7043       0.2704  2091.6
24.4000      -1147.4622   -1147.7865       0.3243  2509.3
24.5000      -1147.4795   -1147.7340       0.2545  1968.6
24.6000      -1147.4884   -1147.7519       0.2635  2038.3
24.7000      -1147.4549   -1147.6366       0.1818  1406.3
24.8000      -1147.4713   -1147.7662       0.2949  2281.1
24.9000      -1147.4451   -1147.7370       0.2919  2258.6
25.0000      -1147.4772   -1147.7640       0.2869  2219.2
25.1000      -1147.5397   -1147.7716       0.2318  1793.6
25.2000      -1147.3562   -1147.6847       0.3285  2541.4
25.3000      -1147.4310   -1147.7225       0.2915  2255.1
25.4000      -1147.4968   -1147.7468       0.2500  1934.4
25.5000      -1147.5071   -1147.7297       0.2227  1722.6
25.6000      -1147.5321   -1147.7525       0.2205  1705.5
25.7000      -1147.4207   -1147.7281       0.3074  2377.9
25.8000      -1147.5530   -1147.7968       0.2438  1886.4
25.9000      -1147.5100   -1147.7269       0.2169  1678.0
26.0000      -1147.4735   -1147.7541       0.2806  2170.7
26.1000      -1147.5254   -1147.7976       0.2722  2106.0
26.2000      -1147.5896   -1147.8326       0.2430  1880.0
26.3000      -1147.6483   -1147.8694       0.2212  1711.0
26.4000      -1147.5194   -1147.7899       0.2705  2092.9
26.5000      -1147.4627   -1147.7670       0.3043  2354.2
26.6000      -1147.4064   -1147.7560       0.3495  2704.2
26.7000      -1147.4586   -1147.6993       0.2407  1861.8
26.8000      -1147.5284   -1147.7437       0.2153  1665.4
26.9000      -1147.5186   -1147.7313       0.2126  1644.9
27.0000      -1147.5715   -1147.8059       0.2344  1813.1
27.1000      -1147.5950   -1147.7825       0.1875  1450.7
27.2000      -1147.5598   -1147.8020       0.2422  1873.4
27.3000      -1147.5102   -1147.7609       0.2507  1939.7
27.4000      -1147.5605   -1147.7713       0.2109  1631.5
27.5000      -1147.5349   -1147.7642       0.2293  1774.0
27.6000      -1147.4475   -1147.8036       0.3561  2755.2
27.7000      -1147.3246   -1147.6878       0.3632  2809.6
27.8000      -1147.3905   -1147.7289       0.3384  2618.0
27.9000      -1147.5705   -1147.7452       0.1746  1351.0
28.0000      -1147.5408   -1147.8101       0.2692  2082.9
28.1000      -1147.4966   -1147.7461       0.2495  1930.3
28.2000      -1147.4356   -1147.7599       0.3244  2509.3
28.3000      -1147.5116   -1147.7686       0.2570  1987.9
28.4000      -1147.3765   -1147.7830       0.4066  3145.2
28.5000      -1147.4057   -1147.7014       0.2957  2287.9
28.6000      -1147.5255   -1147.7364       0.2108  1631.2
28.7000      -1147.5035   -1147.7805       0.2771  2143.5
28.8000      -1147.4980   -1147.7483       0.2503  1936.6
28.9000      -1147.5486   -1147.7744       0.2258  1746.8
29.0000      -1147.5493   -1147.7544       0.2051  1586.8
29.1000      -1147.5669   -1147.7447       0.1778  1375.7
29.2000      -1147.6592   -1147.8542       0.1950  1508.5
29.3000      -1147.5786   -1147.8021       0.2235  1729.4
29.4000      -1147.5782   -1147.7980       0.2198  1700.2
29.5000      -1147.4933   -1147.7942       0.3009  2328.1
29.6000      -1147.4863   -1147.7547       0.2684  2076.4
29.7000      -1147.5575   -1147.8003       0.2428  1878.6
29.8000      -1147.5978   -1147.8442       0.2464  1906.6
29.9000      -1147.5649   -1147.7427       0.1779  1376.1
30.0000      -1147.5314   -1147.7189       0.1875  1450.3
30.1000      -1147.4697   -1147.7196       0.2499  1932.9
30.2000      -1147.5285   -1147.7846       0.2561  1981.0
30.3000      -1147.5530   -1147.8233       0.2703  2091.2
30.4000      -1147.5233   -1147.8120       0.2888  2234.0
30.5000      -1147.5710   -1147.7781       0.2071  1602.6
30.6000      -1147.6030   -1147.7473       0.1443  1116.6
30.7000      -1147.4052   -1147.7032       0.2980  2305.2
30.8000      -1147.3633   -1147.6518       0.2886  2232.4
30.9000      -1147.5081   -1147.7726       0.2645  2046.1
31.0000      -1147.4796   -1147.7862       0.3066  2372.1
31.1000      -1147.4871   -1147.7529       0.2658  2056.5
31.2000      -1147.5274   -1147.7593       0.2319  1794.0
31.3000      -1147.4761   -1147.7073       0.2312  1788.3
31.4000      -1147.4157   -1147.6470       0.2313  1789.2
31.5000      -1147.3909   -1147.6317       0.2408  1862.9
31.6000      -1147.3545   -1147.7409       0.3864  2989.4
31.7000      -1147.4537   -1147.7420       0.2883  2230.4
31.8000      -1147.5577   -1147.8132       0.2555  1976.4
31.9000      -1147.5004   -1147.7783       0.2779  2149.9
32.0000      -1147.5958   -1147.8258       0.2300  1779.1
32.1000      -1147.5447   -1147.8136       0.2689  2080.6
32.2000      -1147.5670   -1147.8183       0.2513  1943.8
32.3000      -1147.4298   -1147.6929       0.2631  2035.3
32.4000      -1147.5502   -1147.7606       0.2104  1627.6
32.5000      -1147.5685   -1147.8042       0.2357  1823.5
32.6000      -1147.4672   -1147.7907       0.3234  2502.2
32.7000      -1147.4657   -1147.7453       0.2796  2162.8
32.8000      -1147.5554   -1147.7645       0.2091  1617.8
32.9000      -1147.5479   -1147.7761       0.2282  1765.2
33.0000      -1147.4556   -1147.7281       0.2726  2108.6
33.1000      -1147.4565   -1147.7192       0.2627  2032.4
33.2000      -1147.4171   -1147.7256       0.3084  2386.1
33.3000      -1147.4369   -1147.7466       0.3097  2396.0
33.4000      -1147.4185   -1147.6204       0.2019  1561.9
33.5000      -1147.3553   -1147.6857       0.3305  2556.5
33.6000      -1147.5439   -1147.8403       0.2964  2293.1
33.7000      -1147.5533   -1147.7919       0.2386  1846.0
33.8000      -1147.5697   -1147.8237       0.2540  1964.8
33.9000      -1147.4568   -1147.7532       0.2964  2292.7
34.0000      -1147.3934   -1147.7074       0.3140  2429.2
34.1000      -1147.4392   -1147.6572       0.2180  1686.2
34.2000      -1147.3935   -1147.7374       0.3440  2661.2
34.3000      -1147.5375   -1147.7935       0.2560  1980.4
34.4000      -1147.5538   -1147.7598       0.2060  1593.3
34.5000      -1147.6087   -1147.7829       0.1741  1347.3
34.6000      -1147.5006   -1147.7525       0.2519  1948.8
34.7000      -1147.4713   -1147.8095       0.3382  2616.4
34.8000      -1147.4491   -1147.7379       0.2888  2234.3
34.9000      -1147.4586   -1147.7275       0.2689  2080.7
35.0000      -1147.4422   -1147.7283       0.2861  2213.4
35.1000      -1147.4144   -1147.6675       0.2530  1957.6
35.2000      -1147.5160   -1147.8054       0.2894  2239.0
35.3000      -1147.5133   -1147.7424       0.2291  1772.6
35.4000      -1147.5074   -1147.7583       0.2509  1941.1
35.5000      -1147.4415   -1147.7724       0.3309  2560.3
35.6000      -1147.4707   -1147.7441       0.2734  2115.1
35.7000      -1147.5327   -1147.7742       0.2414  1867.7
35.8000      -1147.5771   -1147.8027       0.2256  1745.6
35.9000      -1147.5484   -1147.7775       0.2291  1772.6
36.0000      -1147.4628   -1147.7352       0.2724  2107.2
36.1000      -1147.4083   -1147.6301       0.2218  1715.9
36.2000      -1147.4053   -1147.6946       0.2893  2238.4
36.3000      -1147.3740   -1147.6562       0.2822  2183.3
36.4000      -1147.3854   -1147.6933       0.3079  2382.2
36.5000      -1147.4703   -1147.7308       0.2606  2015.9
36.6000      -1147.4911   -1147.8384       0.3472  2686.4
36.7000      -1147.5312   -1147.7670       0.2358  1824.3
36.8000      -1147.4757   -1147.7477       0.2721  2104.9
36.9000      -1147.5232   -1147.7447       0.2215  1713.4
37.0000      -1147.5540   -1147.7605       0.2065  1597.9
37.1000      -1147.6212   -1147.8517       0.2305  1783.1
37.2000      -1147.4716   -1147.6666       0.1950  1508.8
37.3000      -1147.4559   -1147.7427       0.2868  2218.8
37.4000      -1147.5159   -1147.7318       0.2159  1670.1
37.5000      -1147.5282   -1147.7613       0.2331  1803.6
37.6000      -1147.5939   -1147.7848       0.1909  1477.1
37.7000      -1147.5441   -1147.8009       0.2569  1987.2
37.8000      -1147.4617   -1147.7403       0.2786  2155.2
37.9000      -1147.4687   -1147.7257       0.2570  1988.1
38.0000      -1147.4521   -1147.7718       0.3198  2473.9
38.1000      -1147.4478   -1147.7390       0.2913  2253.2
38.2000      -1147.4554   -1147.7302       0.2749  2126.6
38.3000      -1147.4830   -1147.8143       0.3314  2563.4
38.4000      -1147.4981   -1147.8147       0.3166  2449.0
38.5000      -1147.5929   -1147.8221       0.2291  1772.5
38.6000      -1147.5420   -1147.8107       0.2688  2079.2
38.7000      -1147.5971   -1147.8561       0.2590  2003.4
38.8000      -1147.4737   -1147.7738       0.3001  2321.8
38.9000      -1147.4302   -1147.6944       0.2642  2043.7
39.0000      -1147.3981   -1147.6451       0.2470  1910.7
39.1000      -1147.4371   -1147.7299       0.2929  2265.8
39.2000      -1147.5544   -1147.7464       0.1920  1485.4
39.3000      -1147.5164   -1147.7065       0.1901  1470.8
39.4000      -1147.3928   -1147.7145       0.3217  2488.5
39.5000      -1147.4978   -1147.7580       0.2602  2013.0
39.6000      -1147.5451   -1147.8236       0.2785  2154.8
39.7000      -1147.5080   -1147.6858       0.1778  1375.3
39.8000      -1147.4658   -1147.7515       0.2857  2210.3
39.9000      -1147.3758   -1147.7069       0.3311  2561.2
40.0000      -1147.4094   -1147.6483       0.2389  1848.1
40.1000      -1147.4192   -1147.6799       0.2606  2016.5
40.2000      -1147.5174   -1147.7050       0.1876  1451.5
40.3000      -1147.4836   -1147.6965       0.2129  1647.3
40.4000      -1147.4804   -1147.6727       0.1924  1488.4
40.5000      -1147.4571   -1147.7318       0.2747  2124.8
40.6000      -1147.4653   -1147.7398       0.2745  2123.8
40.7000      -1147.3628   -1147.6018       0.2390  1848.7
40.8000      -1147.2645   -1147.5320       0.2676  2069.9
40.9000      -1147.2497   -1147.5823       0.3326  2573.1
41.0000      -1147.2142   -1147.6645       0.4503  3483.6
41.1000      -1147.3850   -1147.6765       0.2916  2255.8
41.2000      -1147.3770   -1147.6458       0.2688  2079.8
41.3000      -1147.3027   -1147.6110       0.3083  2385.2
41.4000      -1147.3342   -1147.6547       0.3206  2480.0
41.5000      -1147.3579   -1147.6785       0.3206  2480.0
41.6000      -1147.2527   -1147.6545       0.4018  3108.3
41.7000      -1147.4400   -1147.6567       0.2168  1676.9
41.8000      -1147.4419   -1147.6304       0.1886  1458.7
41.9000      -1147.3642   -1147.6624       0.2982  2306.8
42.0000      -1147.3444   -1147.6451       0.3007  2326.0
42.1000      -1147.3588   -1147.6196       0.2608  2017.6
42.2000      -1147.3320   -1147.6592       0.3272  2531.3
42.3000      -1147.2653   -1147.5731       0.3078  2381.1
42.4000      -1147.2521   -1147.6510       0.3989  3086.2
42.5000      -1147.2909   -1147.6672       0.3764  2911.7
42.6000      -1147.3428   -1147.6158       0.2730  2112.4
42.7000      -1147.3669   -1147.7294       0.3625  2804.4
42.8000      -1147.4013   -1147.6586       0.2573  1990.7
42.9000      -1147.4683   -1147.7106       0.2423  1874.4
43.0000      -1147.5073   -1147.7016       0.1943  1503.1
43.1000      -1147.5108   -1147.7633       0.2525  1953.3
43.2000      -1147.3844   -1147.6396       0.2552  1974.5
43.3000      -1147.3467   -1147.7082       0.3615  2797.0
43.4000      -1147.5079   -1147.7679       0.2599  2010.9
43.5000      -1147.4505   -1147.7295       0.2790  2158.3
43.6000      -1147.4221   -1147.7035       0.2813  2176.5
43.7000      -1147.4692   -1147.7133       0.2441  1888.2
43.8000      -1147.4680   -1147.7437       0.2757  2133.1
43.9000      -1147.5088   -1147.7368       0.2280  1763.7
44.0000      -1147.4463   -1147.7565       0.3102  2399.8
44.1000      -1147.3985   -1147.6700       0.2715  2100.2
44.2000      -1147.4843   -1147.7566       0.2723  2106.8
44.3000      -1147.4227   -1147.6377       0.2150  1663.5
44.4000      -1147.4721   -1147.7377       0.2655  2054.4
44.5000      -1147.4711   -1147.6790       0.2079  1608.5
44.6000      -1147.3904   -1147.7280       0.3376  2612.1
44.7000      -1147.3668   -1147.6791       0.3123  2416.0
44.8000      -1147.3781   -1147.6797       0.3016  2333.4
44.9000      -1147.3703   -1147.6892       0.3189  2467.5
45.0000      -1147.3048   -1147.6230       0.3182  2461.7
45.1000      -1147.3258   -1147.6273       0.3015  2332.4
45.2000      -1147.3986   -1147.6967       0.2982  2306.7
45.3000      -1147.4162   -1147.7315       0.3153  2439.2
45.4000      -1147.4667   -1147.7229       0.2562  1982.0
45.5000      -1147.4376   -1147.6996       0.2620  2027.3
45.6000      -1147.5275   -1147.7558       0.2283  1766.4
45.7000      -1147.4632   -1147.7368       0.2736  2116.7
45.8000      -1147.4249   -1147.7554       0.3306  2557.5
45.9000      -1147.5290   -1147.7548       0.2258  1746.5
46.0000      -1147.4222   -1147.7426       0.3204  2479.1
46.1000      -1147.4164   -1147.6931       0.2767  2140.9
46.2000      -1147.3420   -1147.7325       0.3904  3020.6
46.3000      -1147.4001   -1147.7180       0.3179  2459.6
46.4000      -1147.3982   -1147.7067       0.3085  2386.7
46.5000      -1147.4438   -1147.7414       0.2976  2302.5
46.6000      -1147.4654   -1147.7251       0.2598  2009.7
46.7000      -1147.4958   -1147.7380       0.2422  1873.9
46.8000      -1147.5255   -1147.7273       0.2018  1561.5
46.9000      -1147.4410   -1147.6857       0.2447  1893.0
47.0000      -1147.4216   -1147.7408       0.3192  2469.5
47.1000      -1147.3327   -1147.6281       0.2954  2285.6
47.2000      -1147.3080   -1147.5924       0.2844  2199.9
47.3000      -1147.3159   -1147.6728       0.3569  2760.8
47.4000      -1147.4929   -1147.7090       0.2162  1672.5
47.5000      -1147.4360   -1147.7340       0.2980  2305.6
47.6000      -1147.4701   -1147.6916       0.2215  1713.3
47.7000      -1147.4234   -1147.7413       0.3179  2459.1
47.8000      -1147.4564   -1147.7256       0.2692  2082.9
