Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
81.4000      -1147.5381   -1147.8442       0.3061  2368.2
81.5000      -1147.5940   -1147.7794       0.1853  1433.6
81.6000      -1147.4870   -1147.7882       0.3012  2330.1
81.7000      -1147.6332   -1147.7839       0.1507  1165.9
81.8000      -1147.7014   -1147.8561       0.1547  1196.5
81.9000      -1147.5476   -1147.8158       0.2682  2074.6
82.0000      -1147.5494   -1147.8352       0.2858  2211.4
82.1000      -1147.5660   -1147.7658       0.1998  1545.8
82.2000      -1147.4968   -1147.7698       0.2730  2111.7
82.3000      -1147.6328   -1147.8144       0.1816  1405.2
82.4000      -1147.6266   -1147.8566       0.2300  1779.4
82.5000      -1147.6281   -1147.8259       0.1978  1530.3
82.6000      -1147.6228   -1147.8262       0.2035  1574.0
82.7000      -1147.5870   -1147.7558       0.1688  1306.0
82.8000      -1147.7077   -1147.8622       0.1544  1194.6
82.9000      -1147.6022   -1147.8063       0.2040  1578.4
83.0000      -1147.6773   -1147.8985       0.2212  1711.2
83.1000      -1147.7181   -1147.9065       0.1884  1457.6
83.2000      -1147.5981   -1147.8252       0.2270  1756.4
83.3000      -1147.6564   -1147.8127       0.1563  1209.2
83.4000      -1147.7209   -1147.8854       0.1645  1272.8
83.5000      -1147.6206   -1147.8432       0.2226  1721.9
83.6000      -1147.6082   -1147.7948       0.1866  1443.6
83.7000      -1147.5584   -1147.7985       0.2402  1858.2
83.8000      -1147.5867   -1147.8278       0.2411  1865.1
83.9000      -1147.6209   -1147.8447       0.2238  1731.7
84.0000      -1147.6240   -1147.8433       0.2193  1696.7
84.1000      -1147.5461   -1147.8203       0.2742  2121.1
84.2000      -1147.5866   -1147.7853       0.1987  1537.0
84.3000      -1147.5381   -1147.7985       0.2604  2014.8
84.4000      -1147.6133   -1147.8081       0.1948  1507.2
84.5000      -1147.5672   -1147.8069       0.2396  1853.7
84.6000      -1147.5489   -1147.7994       0.2505  1938.0
84.7000      -1147.6556   -1147.8035       0.1479  1144.6
84.8000      -1147.6533   -1147.8456       0.1922  1487.1
84.9000      -1147.5621   -1147.8073       0.2452  1897.0
85.0000      -1147.5592   -1147.7889       0.2297  1777.0
85.1000      -1147.4591   -1147.7687       0.3096  2395.0
85.2000      -1147.5782   -1147.7876       0.2094  1620.0
85.3000      -1147.5654   -1147.7830       0.2176  1683.3
85.4000      -1147.6547   -1147.8445       0.1898  1468.2
85.5000      -1147.6621   -1147.8713       0.2092  1618.4
85.6000      -1147.6047   -1147.7820       0.1773  1371.9
85.7000      -1147.6080   -1147.8259       0.2178  1685.3
85.8000      -1147.5924   -1147.7799       0.1875  1450.5
85.9000      -1147.4942   -1147.7691       0.2749  2126.7
86.0000      -1147.5142   -1147.7961       0.2819  2180.9
86.1000      -1147.5378   -1147.8054       0.2676  2070.3
86.2000      -1147.6276   -1147.8423       0.2147  1660.7
86.3000      -1147.5543   -1147.8055       0.2512  1943.0
86.4000      -1147.4864   -1147.7706       0.2842  2198.5
86.5000      -1147.5229   -1147.7683       0.2454  1898.6
86.6000      -1147.4942   -1147.7404       0.2462  1904.5
86.7000      -1147.5033   -1147.6750       0.1717  1328.3
86.8000      -1147.5977   -1147.8570       0.2593  2006.0
86.9000      -1147.4836   -1147.7825       0.2988  2311.7
87.0000      -1147.6101   -1147.8131       0.2030  1570.8
87.1000      -1147.6103   -1147.8536       0.2433  1882.3
87.2000      -1147.6039   -1147.7787       0.1748  1352.1
87.3000      -1147.6639   -1147.8049       0.1410  1090.7
87.4000      -1147.6252   -1147.7768       0.1516  1172.7
87.5000      -1147.5586   -1147.7729       0.2144  1658.4
87.6000      -1147.6340   -1147.8509       0.2169  1678.2
87.7000      -1147.6832   -1147.8447       0.1615  1249.3
87.8000      -1147.5372   -1147.8001       0.2629  2034.1
87.9000      -1147.6057   -1147.7929       0.1873  1449.0
88.0000      -1147.5433   -1147.7807       0.2374  1837.0
88.1000      -1147.5659   -1147.7654       0.1994  1543.0
88.2000      -1147.5127   -1147.7731       0.2604  2014.4
88.3000      -1147.5518   -1147.7962       0.2443  1890.2
88.4000      -1147.4918   -1147.7275       0.2356  1823.0
88.5000      -1147.5448   -1147.7700       0.2252  1742.1
88.6000      -1147.5546   -1147.7814       0.2267  1754.0
88.7000      -1147.6014   -1147.8382       0.2369  1832.5
88.8000      -1147.6020   -1147.7814       0.1794  1387.5
88.9000      -1147.4727   -1147.7328       0.2601  2012.4
89.0000      -1147.6052   -1147.7824       0.1771  1370.4
89.1000      -1147.5938   -1147.8093       0.2155  1667.2
89.2000      -1147.5815   -1147.8555       0.2740  2119.5
89.3000      -1147.6888   -1147.8332       0.1444  1116.9
89.4000      -1147.5837   -1147.7938       0.2101  1625.7
89.5000      -1147.6601   -1147.8490       0.1889  1461.5
89.6000      -1147.6351   -1147.8163       0.1811  1401.3
89.7000      -1147.5627   -1147.7961       0.2334  1805.6
89.8000      -1147.5906   -1147.8799       0.2892  2237.6
89.9000      -1147.5739   -1147.7703       0.1965  1519.8
90.0000      -1147.6447   -1147.8592       0.2145  1659.5
90.1000      -1147.6974   -1147.8678       0.1704  1318.1
90.2000      -1147.6130   -1147.8297       0.2167  1676.2
90.3000      -1147.5989   -1147.8004       0.2015  1558.7
90.4000      -1147.6421   -1147.8511       0.2091  1617.6
90.5000      -1147.5969   -1147.8330       0.2361  1826.2
90.6000      -1147.6219   -1147.8211       0.1992  1541.1
90.7000      -1147.5606   -1147.7770       0.2164  1674.5
90.8000      -1147.6432   -1147.8230       0.1798  1391.1
90.9000      -1147.5562   -1147.7697       0.2135  1651.8
91.0000      -1147.4829   -1147.7956       0.3127  2419.0
91.1000      -1147.5037   -1147.7952       0.2914  2254.6
91.2000      -1147.6417   -1147.8419       0.2002  1549.0
91.3000      -1147.6336   -1147.8382       0.2045  1582.4
91.4000      -1147.5516   -1147.7906       0.2390  1848.8
91.5000      -1147.4935   -1147.7506       0.2570  1988.5
91.6000      -1147.5159   -1147.7488       0.2329  1801.7
91.7000      -1147.5292   -1147.7618       0.2327  1800.0
91.8000      -1147.5435   -1147.7491       0.2056  1590.7
91.9000      -1147.5473   -1147.8194       0.2721  2105.4
92.0000      -1147.4964   -1147.7174       0.2210  1710.0
92.1000      -1147.5755   -1147.8147       0.2392  1850.5
92.2000      -1147.5452   -1147.8105       0.2654  2052.9
92.3000      -1147.4956   -1147.7341       0.2385  1844.8
92.4000      -1147.5827   -1147.8190       0.2364  1828.6
92.5000      -1147.5082   -1147.7863       0.2781  2151.4
92.6000      -1147.5352   -1147.7035       0.1683  1302.1
92.7000      -1147.5491   -1147.8359       0.2868  2218.7
92.8000      -1147.6226   -1147.8362       0.2136  1652.2
92.9000      -1147.6224   -1147.8260       0.2036  1575.5
93.0000      -1147.5527   -1147.7357       0.1830  1415.7
93.1000      -1147.5790   -1147.7664       0.1873  1449.3
93.2000      -1147.5937   -1147.8073       0.2136  1652.6
93.3000      -1147.5682   -1147.8149       0.2467  1908.8
93.4000      -1147.5663   -1147.7768       0.2105  1628.7
93.5000      -1147.5158   -1147.7627       0.2469  1909.8
93.6000      -1147.5253   -1147.7802       0.2548  1971.5
93.7000      -1147.6018   -1147.8625       0.2607  2017.0
93.8000      -1147.5435   -1147.7624       0.2189  1693.2
93.9000      -1147.6341   -1147.8572       0.2231  1726.2
94.0000      -1147.6323   -1147.8182       0.1859  1438.3
94.1000      -1147.5986   -1147.8354       0.2368  1832.0
94.2000      -1147.6544   -1147.8761       0.2216  1714.7
94.3000      -1147.6052   -1147.7971       0.1920  1485.1
94.4000      -1147.5839   -1147.7540       0.1701  1315.7
94.5000      -1147.5997   -1147.7971       0.1975  1527.8
94.6000      -1147.6419   -1147.8695       0.2276  1760.7
94.7000      -1147.6344   -1147.8393       0.2049  1584.8
94.8000      -1147.6346   -1147.8101       0.1755  1358.0
94.9000      -1147.6033   -1147.7799       0.1766  1366.4
95.0000      -1147.5278   -1147.7970       0.2692  2082.3
95.1000      -1147.5470   -1147.7942       0.2472  1912.4
95.2000      -1147.4683   -1147.7442       0.2759  2134.4
95.3000      -1147.4724   -1147.7186       0.2462  1904.6
95.4000      -1147.3877   -1147.7986       0.4109  3178.9
95.5000      -1147.5356   -1147.7578       0.2223  1719.5
95.6000      -1147.5050   -1147.7358       0.2308  1785.6
95.7000      -1147.5601   -1147.7927       0.2327  1800.1
95.8000      -1147.5984   -1147.8010       0.2026  1567.3
95.9000      -1147.6187   -1147.8218       0.2031  1570.9
96.0000      -1147.6239   -1147.8667       0.2427  1877.8
96.1000      -1147.5654   -1147.7757       0.2103  1626.6
96.2000      -1147.5403   -1147.8591       0.3188  2466.6
96.3000      -1147.6506   -1147.8019       0.1512  1169.9
96.4000      -1147.6882   -1147.8497       0.1615  1249.7
96.5000      -1147.6098   -1147.8204       0.2105  1628.8
96.6000      -1147.6145   -1147.7807       0.1662  1285.8
96.7000      -1147.6434   -1147.8457       0.2023  1565.0
96.8000      -1147.6978   -1147.8270       0.1293  1000.0
96.9000      -1147.6386   -1147.8324       0.1938  1498.9
97.0000      -1147.6075   -1147.8818       0.2743  2122.4
97.1000      -1147.6537   -1147.8406       0.1869  1445.6
97.2000      -1147.5730   -1147.7823       0.2093  1619.4
97.3000      -1147.6486   -1147.8094       0.1608  1244.0
97.4000      -1147.7182   -1147.8599       0.1417  1096.3
97.5000      -1147.6205   -1147.8457       0.2252  1742.3
97.6000      -1147.6013   -1147.7829       0.1816  1405.2
97.7000      -1147.5907   -1147.8304       0.2397  1854.2
97.8000      -1147.6110   -1147.8551       0.2440  1888.0
97.9000      -1147.5647   -1147.8313       0.2666  2062.2
98.0000      -1147.5809   -1147.7733       0.1924  1488.3
98.1000      -1147.5196   -1147.7477       0.2282  1765.2
98.2000      -1147.5603   -1147.8249       0.2646  2047.0
98.3000      -1147.5362   -1147.7668       0.2306  1784.4
98.4000      -1147.5220   -1147.7806       0.2586  2000.4
98.5000      -1147.5639   -1147.7773       0.2134  1651.2
98.6000      -1147.5166   -1147.7751       0.2585  2000.1
98.7000      -1147.6296   -1147.8222       0.1926  1490.3
98.8000      -1147.5246   -1147.7699       0.2453  1897.4
98.9000      -1147.5440   -1147.7586       0.2147  1660.7
99.0000      -1147.5197   -1147.7796       0.2599  2010.7
99.1000      -1147.5651   -1147.8363       0.2713  2098.6
99.2000      -1147.6191   -1147.7925       0.1734  1341.8
99.3000      -1147.5549   -1147.8029       0.2480  1918.5
99.4000      -1147.5325   -1147.7363       0.2038  1576.8
99.5000      -1147.5891   -1147.8045       0.2154  1666.5
99.6000      -1147.5312   -1147.7795       0.2482  1920.2
99.7000      -1147.4946   -1147.7765       0.2818  2180.2
99.8000      -1147.6173   -1147.7976       0.1803  1394.5
99.9000      -1147.6028   -1147.7807       0.1780  1376.8
100.0000     -1147.6602   -1147.8167       0.1565  1210.7
100.1000     -1147.6179   -1147.8440       0.2262  1749.9
100.2000     -1147.5530   -1147.7563       0.2033  1572.8
100.3000     -1147.6501   -1147.8431       0.1930  1493.0
100.4000     -1147.5934   -1147.7932       0.1998  1545.6
100.5000     -1147.6333   -1147.8163       0.1830  1416.0
100.6000     -1147.5704   -1147.7899       0.2195  1698.5
100.7000     -1147.6168   -1147.8517       0.2349  1817.4
100.8000     -1147.5966   -1147.7666       0.1701  1315.7
100.9000     -1147.5501   -1147.7776       0.2275  1759.7
101.0000     -1147.5789   -1147.8080       0.2292  1772.8
101.1000     -1147.6633   -1147.8393       0.1760  1361.4
101.2000     -1147.5979   -1147.8109       0.2129  1647.3
101.3000     -1147.5584   -1147.8207       0.2623  2029.3
101.4000     -1147.6074   -1147.8569       0.2495  1930.0
101.5000     -1147.5092   -1147.7664       0.2572  1989.8
101.6000     -1147.5584   -1147.7337       0.1752  1355.7
101.7000     -1147.6505   -1147.7806       0.1301  1006.2
101.8000     -1147.5794   -1147.8005       0.2211  1710.4
101.9000     -1147.5792   -1147.8003       0.2211  1710.5
102.0000     -1147.5869   -1147.8204       0.2334  1806.0
102.1000     -1147.6895   -1147.8582       0.1687  1305.0
102.2000     -1147.6097   -1147.8443       0.2346  1815.2
102.3000     -1147.5505   -1147.7903       0.2397  1854.7
102.4000     -1147.5368   -1147.8310       0.2942  2276.2
102.5000     -1147.5757   -1147.7842       0.2085  1613.2
102.6000     -1147.6797   -1147.8401       0.1604  1241.1
102.7000     -1147.6946   -1147.8657       0.1711  1324.0
102.8000     -1147.6689   -1147.7916       0.1227   949.0
102.9000     -1147.6748   -1147.8892       0.2144  1658.6
103.0000     -1147.6493   -1147.8564       0.2071  1602.0
103.1000     -1147.6301   -1147.7647       0.1346  1041.1
103.2000     -1147.5037   -1147.7419       0.2382  1843.0
103.3000     -1147.6016   -1147.7817       0.1801  1393.1
103.4000     -1147.6111   -1147.8045       0.1934  1496.4
103.5000     -1147.6669   -1147.8424       0.1755  1358.0
103.6000     -1147.6598   -1147.8116       0.1518  1174.3
103.7000     -1147.6161   -1147.7826       0.1665  1287.9
103.8000     -1147.6361   -1147.8582       0.2222  1718.7
103.9000     -1147.5956   -1147.7099       0.1143   884.1
104.0000     -1147.5919   -1147.8278       0.2359  1824.9
104.1000     -1147.5132   -1147.7983       0.2850  2205.1
104.2000     -1147.5657   -1147.8259       0.2602  2013.1
104.3000     -1147.5662   -1147.7786       0.2124  1643.1
104.4000     -1147.5649   -1147.7598       0.1949  1507.4
104.5000     -1147.5019   -1147.7256       0.2237  1730.9
104.6000     -1147.5222   -1147.7529       0.2307  1784.8
104.7000     -1147.4987   -1147.7230       0.2243  1735.6
104.8000     -1147.5092   -1147.7297       0.2205  1705.9
104.9000     -1147.4755   -1147.7489       0.2734  2115.1
105.0000     -1147.4807   -1147.7411       0.2603  2014.0
105.1000     -1147.5808   -1147.7965       0.2157  1669.0
105.2000     -1147.6203   -1147.7780       0.1578  1220.7
105.3000     -1147.5230   -1147.7726       0.2496  1931.1
105.4000     -1147.4269   -1147.7129       0.2859  2212.1
105.5000     -1147.5001   -1147.7606       0.2605  2015.5
105.6000     -1147.4946   -1147.7564       0.2618  2025.5
105.7000     -1147.4516   -1147.6732       0.2216  1714.2
105.8000     -1147.4765   -1147.7533       0.2768  2141.4
105.9000     -1147.5123   -1147.7284       0.2161  1672.0
106.0000     -1147.5607   -1147.7961       0.2354  1821.0
106.1000     -1147.6160   -1147.8686       0.2527  1954.8
106.2000     -1147.5523   -1147.7639       0.2116  1636.7
106.3000     -1147.4991   -1147.7747       0.2756  2131.8
106.4000     -1147.5437   -1147.7490       0.2053  1587.9
106.5000     -1147.5754   -1147.7922       0.2168  1677.6
106.6000     -1147.6008   -1147.8314       0.2306  1784.1
106.7000     -1147.6008   -1147.8449       0.2441  1888.5
106.8000     -1147.6490   -1147.8441       0.1951  1509.5
106.9000     -1147.6274   -1147.8240       0.1966  1521.2
107.0000     -1147.6343   -1147.8019       0.1676  1296.7
107.1000     -1147.6118   -1147.8180       0.2062  1594.9
107.2000     -1147.5801   -1147.7638       0.1837  1421.1
107.3000     -1147.5985   -1147.7773       0.1788  1383.3
107.4000     -1147.6037   -1147.7934       0.1897  1467.6
107.5000     -1147.5213   -1147.7701       0.2489  1925.2
107.6000     -1147.4957   -1147.7691       0.2734  2115.3
107.7000     -1147.5531   -1147.7631       0.2099  1624.1
107.8000     -1147.5307   -1147.7418       0.2111  1632.9
107.9000     -1147.5007   -1147.7963       0.2956  2287.0
108.0000     -1147.5217   -1147.7345       0.2128  1646.3
108.1000     -1147.5573   -1147.7807       0.2235  1728.8
108.2000     -1147.5512   -1147.7978       0.2466  1907.9
108.3000     -1147.6066   -1147.8323       0.2257  1746.3
108.4000     -1147.7112   -1147.8244       0.1132   875.6
108.5000     -1147.5925   -1147.8118       0.2193  1696.9
108.6000     -1147.6199   -1147.8523       0.2324  1798.3
108.7000     -1147.5951   -1147.8264       0.2313  1789.2
108.8000     -1147.5655   -1147.8149       0.2494  1929.6
108.9000     -1147.6623   -1147.8486       0.1862  1440.7
109.0000     -1147.6255   -1147.8240       0.1985  1535.7
109.1000     -1147.6421   -1147.8535       0.2114  1635.3
109.2000     -1147.6107   -1147.8622       0.2515  1945.9
109.3000     -1147.6092   -1147.8754       0.2662  2059.7
109.4000     -1147.5662   -1147.7798       0.2136  1652.3
109.5000     -1147.6013   -1147.8004       0.1991  1540.4
109.6000     -1147.6152   -1147.7706       0.1553  1201.8
109.7000     -1147.7117   -1147.8635       0.1518  1174.7
109.8000     -1147.6340   -1147.8478       0.2137  1653.6
109.9000     -1147.5500   -1147.7980       0.2480  1918.7
110.0000     -1147.5363   -1147.7536       0.2174  1681.7
110.1000     -1147.6091   -1147.8240       0.2149  1662.6
110.2000     -1147.5796   -1147.8079       0.2283  1766.2
110.3000     -1147.4828   -1147.7731       0.2904  2246.6
110.4000     -1147.5501   -1147.7502       0.2001  1548.0
110.5000     -1147.5872   -1147.8565       0.2693  2083.5
110.6000     -1147.6028   -1147.8511       0.2483  1920.9
110.7000     -1147.6330   -1147.8445       0.2114  1635.8
110.8000     -1147.6056   -1147.8292       0.2235  1729.3
110.9000     -1147.5951   -1147.8064       0.2113  1634.4
111.0000     -1147.6176   -1147.8060       0.1883  1457.1
111.1000     -1147.5352   -1147.7201       0.1849  1430.3
111.2000     -1147.6075   -1147.8343       0.2268  1754.5
111.3000     -1147.6807   -1147.8720       0.1912  1479.4
111.4000     -1147.6100   -1147.7863       0.1763  1364.3
111.5000     -1147.5402   -1147.8221       0.2819  2180.9
111.6000     -1147.5618   -1147.7472       0.1855  1434.7
111.7000     -1147.4975   -1147.7391       0.2417  1869.6
111.8000     -1147.5093   -1147.7356       0.2263  1750.7
111.9000     -1147.4926   -1147.7778       0.2852  2206.2
112.0000     -1147.5575   -1147.8217       0.2642  2044.2
112.1000     -1147.6112   -1147.8080       0.1968  1522.3
112.2000     -1147.5649   -1147.7460       0.1811  1400.9
112.3000     -1147.4953   -1147.7497       0.2545  1968.8
112.4000     -1147.6279   -1147.7931       0.1652  1278.2
112.5000     -1147.4896   -1147.7989       0.3093  2393.0
112.6000     -1147.5151   -1147.7483       0.2332  1804.0
112.7000     -1147.5379   -1147.8224       0.2844  2200.5
112.8000     -1147.5648   -1147.7694       0.2046  1583.1
112.9000     -1147.6123   -1147.8342       0.2220  1717.2
113.0000     -1147.5977   -1147.8417       0.2440  1887.8
113.1000     -1147.5846   -1147.7460       0.1613  1248.3
113.2000     -1147.5779   -1147.7921       0.2142  1657.4
113.3000     -1147.5113   -1147.7751       0.2638  2041.0
113.4000     -1147.6804   -1147.8534       0.1731  1338.8
113.5000     -1147.6621   -1147.8286       0.1665  1288.1
113.6000     -1147.6436   -1147.8296       0.1860  1438.9
113.7000     -1147.6194   -1147.8021       0.1827  1413.7
113.8000     -1147.6535   -1147.8383       0.1849  1430.4
113.9000     -1147.5348   -1147.7347       0.1999  1546.7
114.0000     -1147.5695   -1147.8368       0.2673  2068.2
114.1000     -1147.5226   -1147.8008       0.2782  2152.3
114.2000     -1147.5684   -1147.7762       0.2078  1607.5
114.3000     -1147.6203   -1147.7982       0.1780  1376.8
114.4000     -1147.6566   -1147.8413       0.1848  1429.4
114.5000     -1147.6838   -1147.8263       0.1425  1102.5
114.6000     -1147.5867   -1147.8383       0.2517  1946.9
114.7000     -1147.5674   -1147.8339       0.2664  2061.3
114.8000     -1147.5655   -1147.7895       0.2241  1733.4
114.9000     -1147.6715   -1147.8288       0.1573  1217.2
115.0000     -1147.6342   -1147.8504       0.2162  1672.7
115.1000     -1147.6669   -1147.8619       0.1950  1508.7
115.2000     -1147.6275   -1147.8563       0.2288  1770.3
115.3000     -1147.6484   -1147.8205       0.1722  1332.2
115.4000     -1147.6598   -1147.8326       0.1728  1336.5
115.5000     -1147.5698   -1147.8346       0.2648  2048.3
115.6000     -1147.6127   -1147.8203       0.2076  1605.9
115.7000     -1147.6139   -1147.8197       0.2058  1592.2
115.8000     -1147.6079   -1147.8151       0.2073  1603.5
115.9000     -1147.5785   -1147.8024       0.2239  1732.4
116.0000     -1147.6134   -1147.8060       0.1926  1489.9
116.1000     -1147.6438   -1147.8436       0.1998  1546.0
116.2000     -1147.5840   -1147.7889       0.2049  1585.5
116.3000     -1147.5753   -1147.8216       0.2463  1905.5
116.4000     -1147.6507   -1147.8179       0.1672  1293.6
116.5000     -1147.6813   -1147.8391       0.1578  1220.8
116.6000     -1147.6987   -1147.8708       0.1722  1331.9
116.7000     -1147.7292   -1147.8885       0.1593  1232.2
116.8000     -1147.6499   -1147.8104       0.1605  1241.6
116.9000     -1147.6200   -1147.8053       0.1853  1433.7
117.0000     -1147.5347   -1147.8088       0.2740  2120.1
117.1000     -1147.5470   -1147.7478       0.2008  1553.6
117.2000     -1147.4558   -1147.7052       0.2494  1929.1
117.3000     -1147.5386   -1147.7592       0.2206  1706.6
117.4000     -1147.5509   -1147.8120       0.2611  2020.2
117.5000     -1147.6386   -1147.8259       0.1873  1448.8
117.6000     -1147.6097   -1147.8109       0.2011  1555.9
117.7000     -1147.5029   -1147.7474       0.2445  1891.8
117.8000     -1147.5589   -1147.8419       0.2830  2189.8
117.9000     -1147.5766   -1147.7741       0.1976  1528.5
118.0000     -1147.5704   -1147.8155       0.2452  1896.8
118.1000     -1147.5388   -1147.7667       0.2279  1763.4
118.2000     -1147.6187   -1147.8063       0.1876  1451.3
118.3000     -1147.5134   -1147.7812       0.2678  2072.1
118.4000     -1147.4549   -1147.7757       0.3208  2481.7
118.5000     -1147.4800   -1147.7777       0.2977  2303.3
118.6000     -1147.5678   -1147.7518       0.1841  1424.1
118.7000     -1147.5342   -1147.7145       0.1803  1394.6
118.8000     -1147.4869   -1147.7443       0.2573  1990.9
118.9000     -1147.4562   -1147.6535       0.1973  1526.4
119.0000     -1147.4707   -1147.6835       0.2127  1645.8
119.1000     -1147.4323   -1147.7243       0.2920  2259.2
119.2000     -1147.5123   -1147.7254       0.2131  1648.6
119.3000     -1147.5903   -1147.8108       0.2206  1706.5
119.4000     -1147.6218   -1147.8146       0.1927  1491.2
119.5000     -1147.5095   -1147.7523       0.2428  1878.4
119.6000     -1147.5411   -1147.7760       0.2350  1817.7
119.7000     -1147.5796   -1147.8110       0.2314  1790.1
119.8000     -1147.6709   -1147.8473       0.1764  1365.0
119.9000     -1147.6546   -1147.8708       0.2162  1672.5
120.0000     -1147.6061   -1147.8587       0.2525  1953.8
120.1000     -1147.5724   -1147.7929       0.2205  1706.0
120.2000     -1147.6052   -1147.8497       0.2445  1891.7
120.3000     -1147.5956   -1147.8528       0.2573  1990.2
120.4000     -1147.6295   -1147.8569       0.2274  1759.4
120.5000     -1147.5841   -1147.8228       0.2387  1846.9
120.6000     -1147.5502   -1147.7563       0.2061  1594.5
120.7000     -1147.5670   -1147.8007       0.2338  1808.4
120.8000     -1147.6315   -1147.8417       0.2102  1626.1
120.9000     -1147.5409   -1147.7269       0.1861  1439.5
121.0000     -1147.4915   -1147.7505       0.2589  2003.2
121.1000     -1147.6220   -1147.7931       0.1711  1323.5
121.2000     -1147.4963   -1147.7814       0.2851  2205.6
121.3000     -1147.5227   -1147.8231       0.3004  2323.7
121.4000     -1147.5811   -1147.8164       0.2352  1819.9
121.5000     -1147.5633   -1147.7669       0.2036  1575.1
121.6000     -1147.5679   -1147.8340       0.2661  2058.3
121.7000     -1147.5800   -1147.7867       0.2067  1598.9
121.8000     -1147.5219   -1147.7648       0.2428  1878.8
121.9000     -1147.5440   -1147.7875       0.2436  1884.3
122.0000     -1147.5291   -1147.7622       0.2331  1803.2
122.1000     -1147.5309   -1147.7888       0.2579  1995.5
122.2000     -1147.5799   -1147.8567       0.2768  2141.8
122.3000     -1147.5962   -1147.8071       0.2109  1631.9
122.4000     -1147.5164   -1147.7283       0.2119  1639.1
122.5000     -1147.4971   -1147.7953       0.2983  2307.6
122.6000     -1147.5672   -1147.8119       0.2447  1893.0
122.7000     -1147.6613   -1147.8194       0.1581  1223.4
122.8000     -1147.5277   -1147.7917       0.2640  2042.2
122.9000     -1147.5211   -1147.8478       0.3267  2527.4
123.0000     -1147.6373   -1147.8692       0.2319  1794.1
123.1000     -1147.6513   -1147.8325       0.1813  1402.3
123.2000     -1147.5517   -1147.8418       0.2901  2244.5
123.3000     -1147.5158   -1147.8238       0.3081  2383.2
123.4000     -1147.5522   -1147.7756       0.2234  1728.5
123.5000     -1147.5566   -1147.8657       0.3091  2391.7
123.6000     -1147.6556   -1147.8633       0.2077  1607.0
123.7000     -1147.6471   -1147.8413       0.1942  1502.8
123.8000     -1147.6702   -1147.8430       0.1728  1336.7
123.9000     -1147.5048   -1147.7940       0.2893  2237.8
124.0000     -1147.5963   -1147.7649       0.1686  1304.2
124.1000     -1147.5698   -1147.7820       0.2122  1641.8
124.2000     -1147.5970   -1147.8281       0.2312  1788.3
124.3000     -1147.6024   -1147.8252       0.2229  1724.1
124.4000     -1147.5324   -1147.7608       0.2284  1766.6
124.5000     -1147.6044   -1147.8032       0.1988  1537.8
124.6000     -1147.6507   -1147.7982       0.1475  1140.9
124.7000     -1147.5533   -1147.7790       0.2257  1745.9
124.8000     -1147.5648   -1147.7671       0.2023  1564.8
124.9000     -1147.5232   -1147.7688       0.2456  1900.1
125.0000     -1147.6000   -1147.7977       0.1977  1529.1
125.1000     -1147.6311   -1147.8376       0.2065  1597.5
125.2000     -1147.6139   -1147.8095       0.1956  1513.3
125.3000     -1147.5773   -1147.8429       0.2656  2054.4
125.4000     -1147.5642   -1147.8372       0.2730  2111.8
125.5000     -1147.5974   -1147.8216       0.2242  1734.8
125.6000     -1147.5668   -1147.8227       0.2560  1980.1
125.7000     -1147.5397   -1147.7507       0.2110  1632.4
125.8000     -1147.5729   -1147.8424       0.2696  2085.5
125.9000     -1147.5318   -1147.8174       0.2856  2209.6
126.0000     -1147.5746   -1147.7882       0.2136  1652.5
126.1000     -1147.5592   -1147.7987       0.2394  1852.3
126.2000     -1147.5663   -1147.8097       0.2435  1883.4
126.3000     -1147.6406   -1147.8408       0.2002  1549.0
126.4000     -1147.6780   -1147.8229       0.1449  1121.0
126.5000     -1147.6607   -1147.8362       0.1755  1357.4
126.6000     -1147.5908   -1147.8872       0.2964  2293.4
126.7000     -1147.4908   -1147.7323       0.2415  1868.3
126.8000     -1147.5642   -1147.7974       0.2332  1803.9
126.9000     -1147.5684   -1147.8261       0.2577  1993.8
127.0000     -1147.7429   -1147.8901       0.1472  1138.5
127.1000     -1147.6521   -1147.8445       0.1923  1488.1
127.2000     -1147.6208   -1147.8413       0.2205  1706.0
127.3000     -1147.6169   -1147.8142       0.1974  1526.9
127.4000     -1147.6454   -1147.8156       0.1702  1316.4
127.5000     -1147.6150   -1147.8351       0.2201  1702.6
127.6000     -1147.5321   -1147.7654       0.2334  1805.4
127.7000     -1147.5635   -1147.7965       0.2329  1802.0
127.8000     -1147.5592   -1147.7567       0.1975  1528.0
127.9000     -1147.5618   -1147.8197       0.2580  1995.7
128.0000     -1147.6076   -1147.8141       0.2065  1597.5
128.1000     -1147.6072   -1147.7952       0.1880  1454.2
128.2000     -1147.5617   -1147.7774       0.2157  1668.6
128.3000     -1147.6061   -1147.8357       0.2296  1776.3
128.4000     -1147.5328   -1147.7420       0.2092  1618.2
128.5000     -1147.5906   -1147.7800       0.1894  1465.5
128.6000     -1147.4804   -1147.7732       0.2928  2265.4
128.7000     -1147.5281   -1147.7397       0.2116  1636.8
128.8000     -1147.5311   -1147.7388       0.2077  1606.8
128.9000     -1147.5671   -1147.8333       0.2662  2059.4
129.0000     -1147.5118   -1147.7874       0.2755  2131.7
129.1000     -1147.6361   -1147.8063       0.1703  1317.2
129.2000     -1147.6462   -1147.8659       0.2197  1699.5
129.3000     -1147.6011   -1147.7990       0.1980  1531.5
129.4000     -1147.6327   -1147.8591       0.2264  1751.5
