Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
248.0000     -1147.6360   -1147.8637       0.2277  1761.6
248.1000     -1147.6183   -1147.8460       0.2277  1761.3
248.2000     -1147.6736   -1147.8531       0.1795  1388.6
248.3000     -1147.6912   -1147.8767       0.1855  1435.4
248.4000     -1147.7070   -1147.8737       0.1667  1289.8
248.5000     -1147.6725   -1147.8778       0.2053  1588.2
248.6000     -1147.6449   -1147.8543       0.2094  1620.0
248.7000     -1147.6716   -1147.8483       0.1767  1367.2
248.8000     -1147.6085   -1147.8209       0.2125  1643.7
248.9000     -1147.6341   -1147.8272       0.1931  1493.8
249.0000     -1147.6114   -1147.8055       0.1941  1501.6
249.1000     -1147.6547   -1147.8242       0.1695  1310.9
249.2000     -1147.6471   -1147.8455       0.1985  1535.3
249.3000     -1147.6401   -1147.8592       0.2191  1694.8
249.4000     -1147.6770   -1147.8565       0.1795  1388.5
249.5000     -1147.6394   -1147.8341       0.1946  1505.6
249.6000     -1147.6800   -1147.8594       0.1794  1388.2
249.7000     -1147.6680   -1147.8438       0.1758  1360.1
249.8000     -1147.6316   -1147.8346       0.2031  1571.0
249.9000     -1147.6182   -1147.8241       0.2059  1592.7
250.0000     -1147.6005   -1147.8252       0.2247  1738.6
250.1000     -1147.6158   -1147.8319       0.2161  1672.1
250.2000     -1147.6482   -1147.8360       0.1877  1452.3
250.3000     -1147.6116   -1147.7966       0.1850  1431.6
250.4000     -1147.6576   -1147.8454       0.1878  1452.6
250.5000     -1147.6510   -1147.8570       0.2060  1593.6
250.6000     -1147.6517   -1147.8470       0.1953  1510.7
250.7000     -1147.6467   -1147.8364       0.1897  1467.9
250.8000     -1147.6142   -1147.8301       0.2159  1670.2
250.9000     -1147.6622   -1147.8312       0.1691  1307.9
251.0000     -1147.6306   -1147.8123       0.1816  1405.2
251.1000     -1147.6927   -1147.8562       0.1635  1264.8
251.2000     -1147.6675   -1147.8639       0.1964  1519.5
251.3000     -1147.6912   -1147.8663       0.1752  1355.2
251.4000     -1147.6628   -1147.8472       0.1843  1426.0
251.5000     -1147.6776   -1147.8781       0.2005  1551.0
251.6000     -1147.7080   -1147.8651       0.1571  1215.3
251.7000     -1147.6235   -1147.8605       0.2370  1833.8
251.8000     -1147.6186   -1147.8190       0.2005  1550.8
251.9000     -1147.5903   -1147.8251       0.2348  1816.8
252.0000     -1147.5961   -1147.8316       0.2355  1822.1
252.1000     -1147.5909   -1147.8166       0.2257  1745.9
252.2000     -1147.5771   -1147.8062       0.2292  1772.8
252.3000     -1147.6423   -1147.8414       0.1990  1539.7
252.4000     -1147.6467   -1147.8387       0.1920  1485.5
252.5000     -1147.7071   -1147.8676       0.1605  1241.8
252.6000     -1147.6293   -1147.8124       0.1832  1417.0
252.7000     -1147.6337   -1147.8441       0.2104  1627.9
252.8000     -1147.6815   -1147.8510       0.1695  1311.4
252.9000     -1147.6181   -1147.8340       0.2159  1670.0
253.0000     -1147.6324   -1147.8609       0.2285  1767.8
253.1000     -1147.6479   -1147.8275       0.1796  1389.8
253.2000     -1147.6347   -1147.8249       0.1903  1471.9
253.3000     -1147.6904   -1147.8438       0.1534  1186.9
253.4000     -1147.6650   -1147.8661       0.2011  1555.8
253.5000     -1147.6660   -1147.8470       0.1810  1400.2
253.6000     -1147.6580   -1147.8528       0.1948  1506.9
253.7000     -1147.6048   -1147.8272       0.2224  1720.9
253.8000     -1147.6173   -1147.8428       0.2255  1744.3
253.9000     -1147.6002   -1147.8282       0.2280  1763.7
254.0000     -1147.6618   -1147.8639       0.2021  1563.4
254.1000     -1147.6294   -1147.8411       0.2117  1637.8
254.2000     -1147.6155   -1147.8232       0.2077  1606.9
254.3000     -1147.6704   -1147.8634       0.1930  1492.9
254.4000     -1147.6336   -1147.8362       0.2026  1567.4
254.5000     -1147.6259   -1147.8224       0.1965  1520.3
254.6000     -1147.6530   -1147.8507       0.1977  1529.6
254.7000     -1147.6315   -1147.8409       0.2094  1620.3
254.8000     -1147.6659   -1147.8559       0.1900  1470.3
254.9000     -1147.6499   -1147.8254       0.1755  1357.7
255.0000     -1147.6755   -1147.8416       0.1661  1284.7
255.1000     -1147.6749   -1147.8536       0.1786  1381.7
255.2000     -1147.6175   -1147.8175       0.2000  1546.9
255.3000     -1147.6109   -1147.8205       0.2096  1621.2
255.4000     -1147.5863   -1147.8206       0.2343  1812.4
255.5000     -1147.6500   -1147.8561       0.2061  1594.4
255.6000     -1147.6378   -1147.8461       0.2083  1611.6
255.7000     -1147.6827   -1147.8689       0.1862  1440.8
255.8000     -1147.6268   -1147.7958       0.1691  1307.9
255.9000     -1147.6552   -1147.8275       0.1724  1333.4
256.0000     -1147.6669   -1147.8434       0.1765  1365.1
256.1000     -1147.6711   -1147.8520       0.1809  1399.5
256.2000     -1147.6942   -1147.8619       0.1677  1297.1
256.3000     -1147.6487   -1147.8338       0.1851  1432.3
256.4000     -1147.6307   -1147.8298       0.1991  1540.3
256.5000     -1147.6308   -1147.8313       0.2006  1551.6
256.6000     -1147.6244   -1147.8317       0.2072  1603.2
256.7000     -1147.6686   -1147.8376       0.1691  1308.0
256.8000     -1147.6771   -1147.8557       0.1786  1381.7
256.9000     -1147.6346   -1147.8504       0.2158  1669.6
257.0000     -1147.6810   -1147.8539       0.1728  1337.0
257.1000     -1147.6435   -1147.8330       0.1895  1465.9
257.2000     -1147.6336   -1147.8531       0.2195  1698.1
257.3000     -1147.6528   -1147.8366       0.1839  1422.3
257.4000     -1147.6574   -1147.8267       0.1692  1309.3
257.5000     -1147.6619   -1147.8755       0.2136  1652.5
257.6000     -1147.6154   -1147.8221       0.2067  1598.9
257.7000     -1147.6643   -1147.8471       0.1829  1414.7
257.8000     -1147.6400   -1147.8225       0.1824  1411.3
257.9000     -1147.6354   -1147.8204       0.1850  1431.4
258.0000     -1147.6373   -1147.8388       0.2014  1558.4
258.1000     -1147.6210   -1147.8574       0.2364  1829.2
258.2000     -1147.6604   -1147.8412       0.1808  1398.8
258.3000     -1147.6449   -1147.8572       0.2123  1642.1
258.4000     -1147.6292   -1147.7911       0.1619  1252.4
258.5000     -1147.6115   -1147.8284       0.2170  1678.5
258.6000     -1147.6378   -1147.8390       0.2013  1557.0
258.7000     -1147.6363   -1147.8451       0.2089  1616.0
258.8000     -1147.6576   -1147.8359       0.1782  1378.9
258.9000     -1147.6263   -1147.8368       0.2105  1628.3
259.0000     -1147.6711   -1147.8501       0.1790  1384.9
259.1000     -1147.6816   -1147.8685       0.1869  1445.9
259.2000     -1147.6830   -1147.8711       0.1881  1455.0
259.3000     -1147.6984   -1147.8562       0.1578  1220.7
259.4000     -1147.6528   -1147.8661       0.2132  1649.7
259.5000     -1147.6457   -1147.8288       0.1831  1416.8
259.6000     -1147.6171   -1147.8430       0.2259  1747.7
259.7000     -1147.6671   -1147.8503       0.1832  1417.5
259.8000     -1147.6321   -1147.8337       0.2016  1559.4
259.9000     -1147.6454   -1147.8557       0.2103  1627.2
260.0000     -1147.5854   -1147.8088       0.2234  1728.1
260.1000     -1147.6283   -1147.8304       0.2021  1563.9
260.2000     -1147.6121   -1147.8240       0.2119  1639.7
260.3000     -1147.6338   -1147.8381       0.2043  1580.3
260.4000     -1147.6394   -1147.8324       0.1930  1493.3
260.5000     -1147.6058   -1147.8229       0.2171  1679.7
260.6000     -1147.6382   -1147.8470       0.2088  1615.1
260.7000     -1147.6440   -1147.8408       0.1967  1522.1
260.8000     -1147.6860   -1147.8547       0.1687  1304.9
260.9000     -1147.6717   -1147.8427       0.1709  1322.4
261.0000     -1147.6425   -1147.8379       0.1954  1512.0
261.1000     -1147.6699   -1147.8605       0.1906  1474.3
261.2000     -1147.6534   -1147.8426       0.1892  1463.9
261.3000     -1147.7099   -1147.8847       0.1748  1352.3
261.4000     -1147.6726   -1147.8464       0.1738  1344.5
261.5000     -1147.6519   -1147.8618       0.2099  1624.1
261.6000     -1147.6357   -1147.8550       0.2194  1697.2
261.7000     -1147.6237   -1147.8653       0.2416  1868.7
261.8000     -1147.6430   -1147.8459       0.2029  1569.8
261.9000     -1147.6741   -1147.8389       0.1648  1274.7
262.0000     -1147.6512   -1147.8461       0.1948  1507.2
262.1000     -1147.6613   -1147.8752       0.2139  1654.7
262.2000     -1147.7070   -1147.8750       0.1681  1300.1
262.3000     -1147.6904   -1147.8822       0.1918  1483.8
262.4000     -1147.6639   -1147.8469       0.1830  1415.8
262.5000     -1147.6405   -1147.8328       0.1923  1487.4
262.6000     -1147.6493   -1147.8463       0.1970  1524.0
262.7000     -1147.6468   -1147.8404       0.1937  1498.4
262.8000     -1147.6521   -1147.8412       0.1891  1463.1
262.9000     -1147.6304   -1147.8262       0.1957  1514.4
263.0000     -1147.6063   -1147.8224       0.2161  1672.2
263.1000     -1147.6283   -1147.8424       0.2141  1656.3
263.2000     -1147.6541   -1147.8267       0.1725  1334.9
263.3000     -1147.6457   -1147.8423       0.1966  1521.0
263.4000     -1147.6361   -1147.8419       0.2058  1592.0
263.5000     -1147.6232   -1147.8075       0.1842  1425.1
263.6000     -1147.6455   -1147.8445       0.1990  1539.5
263.7000     -1147.6399   -1147.8279       0.1880  1454.6
263.8000     -1147.6156   -1147.8376       0.2220  1717.3
263.9000     -1147.6298   -1147.8388       0.2091  1617.4
264.0000     -1147.6133   -1147.8097       0.1964  1519.7
264.1000     -1147.6216   -1147.8022       0.1805  1396.6
264.2000     -1147.5985   -1147.8166       0.2181  1687.0
264.3000     -1147.6447   -1147.8340       0.1893  1464.2
264.4000     -1147.6149   -1147.8254       0.2105  1628.5
264.5000     -1147.5733   -1147.8210       0.2477  1916.3
264.6000     -1147.5919   -1147.8191       0.2272  1758.0
264.7000     -1147.5957   -1147.8381       0.2424  1875.1
264.8000     -1147.6181   -1147.8162       0.1981  1532.7
264.9000     -1147.6191   -1147.8087       0.1896  1466.9
265.0000     -1147.6227   -1147.8127       0.1901  1470.4
265.1000     -1147.6493   -1147.8507       0.2013  1557.7
265.2000     -1147.6319   -1147.8008       0.1690  1307.2
265.3000     -1147.6305   -1147.8263       0.1959  1515.4
265.4000     -1147.6129   -1147.8334       0.2204  1705.3
265.5000     -1147.6436   -1147.8139       0.1704  1318.0
265.6000     -1147.6476   -1147.8209       0.1733  1340.9
265.7000     -1147.6101   -1147.8298       0.2197  1700.1
265.8000     -1147.5970   -1147.8019       0.2049  1585.1
265.9000     -1147.6167   -1147.8285       0.2118  1638.4
266.0000     -1147.6187   -1147.8172       0.1985  1535.7
266.1000     -1147.6503   -1147.8274       0.1772  1370.6
266.2000     -1147.6429   -1147.8540       0.2110  1632.7
266.3000     -1147.5994   -1147.8345       0.2351  1819.1
266.4000     -1147.6354   -1147.8311       0.1957  1513.8
266.5000     -1147.6546   -1147.8457       0.1911  1478.5
266.6000     -1147.6330   -1147.8180       0.1849  1430.8
266.7000     -1147.6694   -1147.8390       0.1696  1311.7
266.8000     -1147.6162   -1147.8176       0.2014  1558.1
266.9000     -1147.6180   -1147.8186       0.2006  1551.9
267.0000     -1147.6686   -1147.8249       0.1562  1208.7
267.1000     -1147.6339   -1147.8284       0.1946  1505.3
267.2000     -1147.6405   -1147.8239       0.1834  1419.1
267.3000     -1147.6261   -1147.8306       0.2045  1581.8
267.4000     -1147.6643   -1147.8560       0.1917  1482.9
267.5000     -1147.6217   -1147.8144       0.1928  1491.3
267.6000     -1147.6195   -1147.8152       0.1957  1514.1
267.7000     -1147.6850   -1147.8570       0.1719  1330.1
267.8000     -1147.6399   -1147.8339       0.1940  1501.2
267.9000     -1147.6726   -1147.8317       0.1591  1230.5
268.0000     -1147.6465   -1147.8462       0.1997  1544.8
268.1000     -1147.7133   -1147.8666       0.1533  1185.9
268.2000     -1147.6635   -1147.8458       0.1823  1410.1
268.3000     -1147.6530   -1147.8363       0.1832  1417.5
268.4000     -1147.6508   -1147.8413       0.1905  1473.9
268.5000     -1147.6218   -1147.8047       0.1830  1415.5
268.6000     -1147.6404   -1147.8401       0.1997  1544.7
268.7000     -1147.6516   -1147.8573       0.2057  1591.5
268.8000     -1147.6224   -1147.8256       0.2032  1572.0
268.9000     -1147.6330   -1147.8186       0.1857  1436.3
269.0000     -1147.6279   -1147.8341       0.2062  1595.1
269.1000     -1147.6841   -1147.8710       0.1869  1445.8
269.2000     -1147.6551   -1147.8484       0.1933  1495.6
269.3000     -1147.6569   -1147.8397       0.1827  1413.7
269.4000     -1147.6442   -1147.8439       0.1997  1545.0
269.5000     -1147.6386   -1147.8239       0.1854  1434.0
269.6000     -1147.6518   -1147.8439       0.1921  1485.8
269.7000     -1147.6703   -1147.8763       0.2060  1593.6
269.8000     -1147.6779   -1147.8370       0.1590  1230.4
269.9000     -1147.6912   -1147.8621       0.1709  1322.1
270.0000     -1147.6327   -1147.8254       0.1927  1490.5
270.1000     -1147.6092   -1147.8281       0.2189  1693.8
270.2000     -1147.6213   -1147.8239       0.2026  1567.3
270.3000     -1147.5868   -1147.8217       0.2349  1817.3
270.4000     -1147.5975   -1147.8178       0.2203  1704.2
270.5000     -1147.6379   -1147.8254       0.1875  1450.7
270.6000     -1147.6041   -1147.8322       0.2281  1764.5
270.7000     -1147.6030   -1147.7809       0.1779  1376.2
270.8000     -1147.6454   -1147.8484       0.2030  1570.3
270.9000     -1147.6158   -1147.8150       0.1992  1541.0
271.0000     -1147.6294   -1147.8682       0.2387  1846.9
271.1000     -1147.6442   -1147.8348       0.1905  1474.1
271.2000     -1147.6234   -1147.8216       0.1982  1533.6
271.3000     -1147.6263   -1147.8346       0.2083  1611.4
271.4000     -1147.6540   -1147.8361       0.1821  1408.4
271.5000     -1147.6335   -1147.8084       0.1749  1353.4
271.6000     -1147.6179   -1147.8361       0.2182  1688.3
271.7000     -1147.6543   -1147.8318       0.1775  1373.4
271.8000     -1147.6269   -1147.8305       0.2035  1574.5
271.9000     -1147.6250   -1147.8215       0.1965  1520.4
272.0000     -1147.6660   -1147.8593       0.1933  1495.6
272.1000     -1147.6274   -1147.8601       0.2327  1800.2
272.2000     -1147.6599   -1147.8423       0.1824  1411.1
272.3000     -1147.6074   -1147.8204       0.2129  1647.3
272.4000     -1147.6543   -1147.8512       0.1969  1523.3
272.5000     -1147.6748   -1147.8575       0.1827  1413.4
272.6000     -1147.6297   -1147.8048       0.1751  1354.7
272.7000     -1147.6296   -1147.8365       0.2069  1600.4
272.8000     -1147.5938   -1147.8143       0.2205  1706.0
272.9000     -1147.6395   -1147.8219       0.1823  1410.6
273.0000     -1147.6572   -1147.8327       0.1755  1357.4
273.1000     -1147.6137   -1147.8206       0.2069  1600.7
273.2000     -1147.6167   -1147.8182       0.2015  1559.2
273.3000     -1147.6383   -1147.8443       0.2059  1593.1
273.4000     -1147.6323   -1147.8399       0.2076  1606.2
273.5000     -1147.6376   -1147.8554       0.2178  1684.6
273.6000     -1147.6708   -1147.8469       0.1761  1362.1
273.7000     -1147.6604   -1147.8535       0.1931  1494.0
273.8000     -1147.6406   -1147.8349       0.1944  1503.6
273.9000     -1147.6565   -1147.8442       0.1877  1452.4
274.0000     -1147.6272   -1147.8309       0.2037  1575.9
274.1000     -1147.6303   -1147.8167       0.1864  1442.1
274.2000     -1147.5941   -1147.8051       0.2109  1631.9
274.3000     -1147.6306   -1147.8352       0.2046  1582.7
274.4000     -1147.6551   -1147.8396       0.1844  1426.8
274.5000     -1147.6525   -1147.8511       0.1986  1536.3
274.6000     -1147.6425   -1147.8199       0.1773  1372.0
274.7000     -1147.6161   -1147.8399       0.2237  1730.9
274.8000     -1147.6421   -1147.8505       0.2084  1612.3
274.9000     -1147.6559   -1147.8326       0.1767  1367.3
275.0000     -1147.6630   -1147.8517       0.1888  1460.4
275.1000     -1147.6238   -1147.8403       0.2165  1675.0
275.2000     -1147.6617   -1147.8638       0.2021  1563.7
275.3000     -1147.6405   -1147.8410       0.2005  1551.2
275.4000     -1147.6574   -1147.8513       0.1939  1500.5
275.5000     -1147.6876   -1147.8569       0.1693  1309.7
275.6000     -1147.7035   -1147.8566       0.1530  1183.9
275.7000     -1147.6611   -1147.8552       0.1941  1501.5
275.8000     -1147.6547   -1147.8370       0.1823  1410.6
275.9000     -1147.6585   -1147.8456       0.1871  1447.6
276.0000     -1147.6605   -1147.8432       0.1827  1413.3
276.1000     -1147.6464   -1147.8550       0.2086  1613.9
276.2000     -1147.6689   -1147.8546       0.1857  1436.6
276.3000     -1147.6648   -1147.8361       0.1713  1325.3
276.4000     -1147.6708   -1147.8701       0.1993  1542.1
276.5000     -1147.6541   -1147.8453       0.1911  1478.5
276.6000     -1147.6622   -1147.8386       0.1764  1364.8
276.7000     -1147.6409   -1147.8564       0.2155  1667.3
276.8000     -1147.6494   -1147.8319       0.1825  1411.7
276.9000     -1147.6931   -1147.8729       0.1798  1391.3
277.0000     -1147.6822   -1147.8539       0.1717  1328.5
277.1000     -1147.6742   -1147.8480       0.1738  1344.5
277.2000     -1147.6315   -1147.8410       0.2095  1620.7
277.3000     -1147.6482   -1147.8422       0.1940  1500.9
277.4000     -1147.6684   -1147.8458       0.1774  1372.2
277.5000     -1147.6427   -1147.8168       0.1741  1346.6
277.6000     -1147.6184   -1147.8002       0.1818  1406.7
277.7000     -1147.6367   -1147.8534       0.2167  1676.6
277.8000     -1147.6124   -1147.8270       0.2145  1659.7
277.9000     -1147.6336   -1147.8064       0.1728  1336.8
278.0000     -1147.6122   -1147.8339       0.2217  1715.0
278.1000     -1147.6633   -1147.8283       0.1651  1277.0
278.2000     -1147.6317   -1147.8305       0.1988  1537.7
278.3000     -1147.6682   -1147.8446       0.1764  1364.6
278.4000     -1147.6876   -1147.8395       0.1519  1175.2
278.5000     -1147.6384   -1147.8388       0.2004  1550.4
278.6000     -1147.6376   -1147.8382       0.2006  1551.8
278.7000     -1147.6214   -1147.8135       0.1921  1486.1
278.8000     -1147.6127   -1147.8302       0.2175  1682.7
278.9000     -1147.5842   -1147.8034       0.2191  1695.4
279.0000     -1147.5993   -1147.8414       0.2421  1872.8
279.1000     -1147.6198   -1147.8159       0.1960  1516.7
279.2000     -1147.6500   -1147.8228       0.1728  1336.5
279.3000     -1147.6202   -1147.8209       0.2006  1552.1
279.4000     -1147.6491   -1147.8448       0.1957  1513.8
279.5000     -1147.6662   -1147.8427       0.1766  1366.1
279.6000     -1147.6013   -1147.8225       0.2213  1711.9
279.7000     -1147.6620   -1147.8518       0.1898  1468.3
279.8000     -1147.6249   -1147.8302       0.2054  1588.8
279.9000     -1147.6444   -1147.8408       0.1964  1519.5
280.0000     -1147.6603   -1147.8451       0.1848  1429.6
280.1000     -1147.6334   -1147.8355       0.2020  1563.0
280.2000     -1147.6508   -1147.8395       0.1887  1459.8
280.3000     -1147.6568   -1147.8617       0.2048  1584.6
280.4000     -1147.6215   -1147.8245       0.2030  1570.5
280.5000     -1147.6089   -1147.7969       0.1880  1454.4
280.6000     -1147.6396   -1147.8240       0.1844  1426.5
280.7000     -1147.6697   -1147.8375       0.1678  1297.8
280.8000     -1147.6290   -1147.8310       0.2020  1562.8
280.9000     -1147.6091   -1147.8219       0.2128  1646.5
281.0000     -1147.5945   -1147.8015       0.2070  1601.8
281.1000     -1147.6327   -1147.8453       0.2126  1644.9
281.2000     -1147.6682   -1147.8562       0.1880  1454.7
281.3000     -1147.6641   -1147.8463       0.1822  1409.5
281.4000     -1147.6849   -1147.8760       0.1911  1478.4
281.5000     -1147.6614   -1147.8509       0.1895  1466.3
281.6000     -1147.6134   -1147.8244       0.2110  1632.2
281.7000     -1147.6479   -1147.8384       0.1905  1474.0
281.8000     -1147.6694   -1147.8563       0.1870  1446.5
281.9000     -1147.6651   -1147.8563       0.1912  1479.4
282.0000     -1147.6764   -1147.8455       0.1690  1307.8
282.1000     -1147.6604   -1147.8307       0.1703  1317.5
282.2000     -1147.6472   -1147.8373       0.1902  1471.1
282.3000     -1147.6381   -1147.8194       0.1813  1402.4
282.4000     -1147.6389   -1147.8388       0.2000  1547.0
282.5000     -1147.6180   -1147.8317       0.2137  1653.0
282.6000     -1147.6605   -1147.8479       0.1875  1450.4
282.7000     -1147.7112   -1147.8670       0.1559  1206.1
282.8000     -1147.7003   -1147.8561       0.1557  1204.7
282.9000     -1147.6652   -1147.8615       0.1963  1519.0
283.0000     -1147.6775   -1147.8677       0.1903  1472.1
283.1000     -1147.6735   -1147.8701       0.1966  1521.2
283.2000     -1147.6547   -1147.8624       0.2077  1606.8
283.3000     -1147.6210   -1147.8246       0.2035  1574.4
283.4000     -1147.6460   -1147.8467       0.2007  1552.8
283.5000     -1147.5961   -1147.8220       0.2258  1747.0
283.6000     -1147.6186   -1147.8219       0.2033  1572.5
283.7000     -1147.6365   -1147.7970       0.1605  1241.8
283.8000     -1147.6651   -1147.8692       0.2041  1579.2
283.9000     -1147.6370   -1147.8485       0.2116  1636.8
284.0000     -1147.6476   -1147.8530       0.2054  1588.9
284.1000     -1147.6175   -1147.8312       0.2137  1653.4
284.2000     -1147.6353   -1147.8150       0.1798  1390.9
284.3000     -1147.6638   -1147.8390       0.1752  1355.2
284.4000     -1147.6631   -1147.8406       0.1775  1373.0
284.5000     -1147.6978   -1147.8715       0.1737  1343.6
284.6000     -1147.6756   -1147.8725       0.1969  1523.6
284.7000     -1147.6816   -1147.8704       0.1888  1460.4
284.8000     -1147.6933   -1147.8554       0.1621  1254.2
284.9000     -1147.6852   -1147.8417       0.1565  1210.8
285.0000     -1147.6843   -1147.8694       0.1851  1431.7
285.1000     -1147.6406   -1147.8293       0.1887  1459.8
285.2000     -1147.6610   -1147.8726       0.2116  1637.2
285.3000     -1147.6926   -1147.8492       0.1566  1211.7
285.4000     -1147.6563   -1147.8475       0.1912  1478.8
285.5000     -1147.6563   -1147.8491       0.1928  1491.4
285.6000     -1147.6679   -1147.8606       0.1927  1490.7
285.7000     -1147.6658   -1147.8501       0.1843  1425.6
285.8000     -1147.6324   -1147.8374       0.2050  1586.2
285.9000     -1147.6205   -1147.8426       0.2221  1718.5
286.0000     -1147.6271   -1147.8306       0.2035  1574.6
286.1000     -1147.6590   -1147.8757       0.2168  1677.1
286.2000     -1147.6530   -1147.8426       0.1896  1466.6
286.3000     -1147.6221   -1147.8191       0.1970  1524.3
286.4000     -1147.6630   -1147.8388       0.1758  1360.0
286.5000     -1147.6543   -1147.8601       0.2058  1591.9
286.6000     -1147.6792   -1147.8697       0.1905  1473.9
286.7000     -1147.6807   -1147.8688       0.1882  1455.7
286.8000     -1147.6803   -1147.8638       0.1835  1419.7
286.9000     -1147.6504   -1147.8636       0.2133  1649.8
287.0000     -1147.6925   -1147.8728       0.1803  1394.9
287.1000     -1147.7192   -1147.8824       0.1632  1262.6
287.2000     -1147.6828   -1147.8579       0.1751  1354.8
287.3000     -1147.6375   -1147.8384       0.2008  1553.8
287.4000     -1147.6197   -1147.8098       0.1901  1471.0
287.5000     -1147.6620   -1147.8547       0.1928  1491.5
287.6000     -1147.6866   -1147.8606       0.1740  1346.4
287.7000     -1147.6376   -1147.8232       0.1856  1435.8
287.8000     -1147.6797   -1147.8695       0.1899  1468.9
287.9000     -1147.6877   -1147.8569       0.1692  1309.3
288.0000     -1147.6820   -1147.8660       0.1839  1423.1
288.1000     -1147.6652   -1147.8381       0.1729  1337.3
288.2000     -1147.6469   -1147.8601       0.2131  1648.9
288.3000     -1147.6565   -1147.8479       0.1915  1481.2
288.4000     -1147.6338   -1147.8535       0.2197  1699.9
288.5000     -1147.6149   -1147.8271       0.2122  1641.8
288.6000     -1147.6707   -1147.8639       0.1932  1494.8
288.7000     -1147.7054   -1147.8640       0.1586  1226.8
288.8000     -1147.6964   -1147.8665       0.1701  1316.0
288.9000     -1147.6495   -1147.8366       0.1871  1447.2
289.0000     -1147.6482   -1147.8425       0.1942  1502.7
289.1000     -1147.6505   -1147.8550       0.2045  1581.8
289.2000     -1147.6637   -1147.8596       0.1959  1515.3
289.3000     -1147.6214   -1147.8233       0.2019  1562.0
289.4000     -1147.6974   -1147.8734       0.1760  1361.7
289.5000     -1147.6660   -1147.8457       0.1797  1390.1
289.6000     -1147.6261   -1147.8342       0.2081  1609.8
289.7000     -1147.6568   -1147.8412       0.1844  1426.9
289.8000     -1147.6664   -1147.8400       0.1735  1342.6
289.9000     -1147.6326   -1147.8230       0.1904  1473.2
290.0000     -1147.6507   -1147.8522       0.2015  1559.2
290.1000     -1147.6751   -1147.8670       0.1920  1485.1
290.2000     -1147.6702   -1147.8573       0.1872  1448.1
290.3000     -1147.6604   -1147.8614       0.2009  1554.5
290.4000     -1147.6783   -1147.8765       0.1982  1533.4
290.5000     -1147.6946   -1147.8518       0.1572  1216.1
290.6000     -1147.6732   -1147.8707       0.1976  1528.4
290.7000     -1147.6849   -1147.8443       0.1594  1232.8
290.8000     -1147.6377   -1147.8298       0.1921  1486.4
290.9000     -1147.6578   -1147.8376       0.1798  1390.7
291.0000     -1147.6329   -1147.8240       0.1911  1478.6
291.1000     -1147.6437   -1147.8480       0.2043  1580.7
291.2000     -1147.6656   -1147.8637       0.1981  1532.6
291.3000     -1147.6480   -1147.8466       0.1987  1537.0
291.4000     -1147.6886   -1147.8347       0.1461  1130.2
291.5000     -1147.6741   -1147.8495       0.1754  1356.7
291.6000     -1147.6774   -1147.8597       0.1822  1409.8
291.7000     -1147.6353   -1147.8583       0.2230  1725.1
291.8000     -1147.6384   -1147.8619       0.2235  1728.9
291.9000     -1147.6495   -1147.8489       0.1994  1543.0
292.0000     -1147.6426   -1147.8410       0.1985  1535.5
292.1000     -1147.6515   -1147.8444       0.1929  1492.3
292.2000     -1147.6166   -1147.8230       0.2064  1596.8
292.3000     -1147.6346   -1147.8196       0.1850  1431.2
292.4000     -1147.5835   -1147.7948       0.2113  1634.7
292.5000     -1147.6624   -1147.8579       0.1955  1512.7
292.6000     -1147.6424   -1147.8611       0.2187  1692.3
292.7000     -1147.6294   -1147.8650       0.2356  1822.6
292.8000     -1147.6381   -1147.8598       0.2217  1715.3
292.9000     -1147.6151   -1147.8101       0.1950  1508.6
293.0000     -1147.5888   -1147.8332       0.2444  1890.7
293.1000     -1147.6107   -1147.8138       0.2030  1570.7
293.2000     -1147.6106   -1147.8405       0.2299  1778.7
293.3000     -1147.6405   -1147.8499       0.2094  1620.0
293.4000     -1147.6700   -1147.8749       0.2049  1585.5
293.5000     -1147.6386   -1147.8435       0.2049  1585.0
293.6000     -1147.6411   -1147.8488       0.2077  1607.2
293.7000     -1147.6749   -1147.8536       0.1786  1381.9
293.8000     -1147.6378   -1147.8415       0.2037  1576.1
293.9000     -1147.6372   -1147.8207       0.1835  1419.5
294.0000     -1147.6663   -1147.8455       0.1792  1386.5
294.1000     -1147.6365   -1147.8430       0.2065  1597.2
294.2000     -1147.6185   -1147.8303       0.2119  1639.1
294.3000     -1147.6485   -1147.8443       0.1958  1515.0
294.4000     -1147.6700   -1147.8670       0.1969  1523.6
294.5000     -1147.6616   -1147.8584       0.1968  1522.6
294.6000     -1147.6643   -1147.8632       0.1989  1539.0
294.7000     -1147.6349   -1147.8058       0.1709  1322.2
294.8000     -1147.6413   -1147.8567       0.2155  1666.9
294.9000     -1147.6349   -1147.8256       0.1907  1475.4
295.0000     -1147.6174   -1147.8116       0.1942  1502.2
295.1000     -1147.6718   -1147.8574       0.1857  1436.3
295.2000     -1147.6411   -1147.8299       0.1887  1460.2
295.3000     -1147.6219   -1147.8418       0.2198  1700.8
295.4000     -1147.6162   -1147.8143       0.1981  1532.7
295.5000     -1147.6851   -1147.8606       0.1755  1357.7
295.6000     -1147.7197   -1147.8702       0.1504  1163.7
295.7000     -1147.6895   -1147.8782       0.1886  1459.3
295.8000     -1147.6322   -1147.8378       0.2056  1590.7
295.9000     -1147.6297   -1147.7898       0.1601  1238.5
296.0000     -1147.6022   -1147.8265       0.2243  1735.1
