Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
90.1000      -1147.6193   -1147.8259       0.2066  1598.3
90.2000      -1147.6393   -1147.8351       0.1958  1514.6
90.3000      -1147.5746   -1147.8280       0.2534  1960.7
90.4000      -1147.5639   -1147.7956       0.2317  1792.6
90.5000      -1147.6108   -1147.8070       0.1962  1517.6
90.6000      -1147.5739   -1147.8289       0.2550  1972.5
90.7000      -1147.5679   -1147.8083       0.2405  1860.2
90.8000      -1147.5928   -1147.8496       0.2567  1986.1
90.9000      -1147.6234   -1147.8407       0.2173  1680.9
91.0000      -1147.5772   -1147.8258       0.2486  1923.3
91.1000      -1147.6435   -1147.8469       0.2034  1573.5
91.2000      -1147.6330   -1147.8535       0.2205  1706.1
91.3000      -1147.5963   -1147.8286       0.2323  1796.9
91.4000      -1147.6128   -1147.8341       0.2213  1712.1
91.5000      -1147.6217   -1147.8176       0.1960  1516.2
91.6000      -1147.5911   -1147.8089       0.2178  1685.2
91.7000      -1147.5714   -1147.8183       0.2469  1910.0
91.8000      -1147.6024   -1147.8166       0.2142  1657.1
91.9000      -1147.6536   -1147.8693       0.2157  1668.6
92.0000      -1147.6564   -1147.8749       0.2185  1690.6
92.1000      -1147.6329   -1147.8815       0.2486  1923.0
92.2000      -1147.6207   -1147.8450       0.2243  1735.6
92.3000      -1147.5700   -1147.8069       0.2369  1832.6
92.4000      -1147.5625   -1147.8146       0.2521  1950.5
92.5000      -1147.6136   -1147.8205       0.2069  1600.5
92.6000      -1147.6017   -1147.8132       0.2115  1636.2
92.7000      -1147.6007   -1147.8186       0.2180  1686.1
92.8000      -1147.6054   -1147.8241       0.2187  1691.9
92.9000      -1147.6218   -1147.8476       0.2257  1746.2
93.0000      -1147.6395   -1147.8512       0.2117  1637.7
93.1000      -1147.6750   -1147.8843       0.2093  1618.9
93.2000      -1147.6424   -1147.8575       0.2150  1663.6
93.3000      -1147.6766   -1147.8777       0.2011  1555.6
93.4000      -1147.7014   -1147.8883       0.1869  1445.7
93.5000      -1147.6611   -1147.8613       0.2002  1548.6
93.6000      -1147.6841   -1147.8514       0.1673  1294.1
93.7000      -1147.6413   -1147.8486       0.2073  1603.8
93.8000      -1147.6066   -1147.8380       0.2314  1789.9
93.9000      -1147.6393   -1147.8448       0.2054  1589.2
94.0000      -1147.6339   -1147.8341       0.2003  1549.3
94.1000      -1147.6102   -1147.8446       0.2345  1813.8
94.2000      -1147.6711   -1147.8478       0.1768  1367.6
94.3000      -1147.6589   -1147.8366       0.1777  1375.0
94.4000      -1147.6701   -1147.8924       0.2223  1720.0
94.5000      -1147.6721   -1147.8590       0.1869  1445.7
94.6000      -1147.6650   -1147.8467       0.1816  1405.3
94.7000      -1147.6539   -1147.8839       0.2300  1779.6
94.8000      -1147.6462   -1147.8637       0.2176  1683.0
94.9000      -1147.6209   -1147.8312       0.2104  1627.5
95.0000      -1147.6389   -1147.8355       0.1967  1521.5
95.1000      -1147.6253   -1147.8218       0.1966  1520.8
95.2000      -1147.6523   -1147.8672       0.2150  1663.0
95.3000      -1147.6456   -1147.8279       0.1823  1410.3
95.4000      -1147.6358   -1147.8504       0.2146  1660.0
95.5000      -1147.6752   -1147.8661       0.1909  1476.7
95.6000      -1147.6979   -1147.8681       0.1702  1316.7
95.7000      -1147.7147   -1147.8839       0.1693  1309.6
95.8000      -1147.6622   -1147.8503       0.1881  1455.5
95.9000      -1147.6431   -1147.8546       0.2115  1636.1
96.0000      -1147.5709   -1147.7983       0.2273  1758.8
96.1000      -1147.5893   -1147.8187       0.2295  1775.3
96.2000      -1147.6462   -1147.8472       0.2010  1555.0
96.3000      -1147.6319   -1147.8626       0.2307  1784.5
96.4000      -1147.5861   -1147.8228       0.2367  1831.5
96.5000      -1147.6485   -1147.8598       0.2113  1634.5
96.6000      -1147.6530   -1147.8323       0.1792  1386.5
96.7000      -1147.6307   -1147.8499       0.2192  1695.7
96.8000      -1147.6549   -1147.8533       0.1984  1534.6
96.9000      -1147.6204   -1147.8480       0.2276  1760.5
97.0000      -1147.6026   -1147.8491       0.2465  1907.1
97.1000      -1147.5926   -1147.8030       0.2104  1627.8
97.2000      -1147.6064   -1147.8327       0.2263  1750.6
97.3000      -1147.6004   -1147.8324       0.2320  1794.8
97.4000      -1147.6185   -1147.8434       0.2249  1739.7
97.5000      -1147.6436   -1147.8735       0.2299  1778.6
97.6000      -1147.6137   -1147.8297       0.2161  1671.7
97.7000      -1147.5812   -1147.8236       0.2425  1875.9
97.8000      -1147.6195   -1147.8181       0.1986  1536.8
97.9000      -1147.5908   -1147.8271       0.2363  1827.9
98.0000      -1147.6220   -1147.8249       0.2030  1570.1
98.1000      -1147.6794   -1147.8426       0.1632  1262.4
98.2000      -1147.5925   -1147.8421       0.2496  1931.0
98.3000      -1147.6414   -1147.8460       0.2046  1583.1
98.4000      -1147.6521   -1147.8531       0.2009  1554.5
98.5000      -1147.6535   -1147.8430       0.1895  1465.8
98.6000      -1147.6158   -1147.8149       0.1991  1540.2
98.7000      -1147.6291   -1147.8219       0.1928  1491.3
98.8000      -1147.5905   -1147.8275       0.2371  1833.9
98.9000      -1147.6142   -1147.8147       0.2005  1551.1
99.0000      -1147.5950   -1147.7847       0.1897  1467.5
99.1000      -1147.6358   -1147.8176       0.1818  1406.6
99.2000      -1147.5782   -1147.8217       0.2435  1883.8
99.3000      -1147.6120   -1147.8515       0.2395  1852.7
99.4000      -1147.6609   -1147.8150       0.1541  1192.0
99.5000      -1147.6572   -1147.8697       0.2125  1644.0
99.6000      -1147.6548   -1147.8307       0.1760  1361.3
99.7000      -1147.6291   -1147.8375       0.2084  1612.3
99.8000      -1147.6334   -1147.8476       0.2142  1657.2
99.9000      -1147.6122   -1147.8510       0.2387  1847.0
100.0000     -1147.6101   -1147.8255       0.2153  1665.7
100.1000     -1147.5787   -1147.8168       0.2381  1842.1
100.2000     -1147.6190   -1147.8359       0.2169  1677.7
100.3000     -1147.6152   -1147.8161       0.2010  1554.9
100.4000     -1147.6255   -1147.8546       0.2291  1772.3
100.5000     -1147.6384   -1147.8521       0.2137  1653.5
100.6000     -1147.5850   -1147.8374       0.2524  1952.3
100.7000     -1147.6129   -1147.8249       0.2120  1640.2
100.8000     -1147.5833   -1147.8196       0.2363  1828.1
100.9000     -1147.6663   -1147.8472       0.1809  1399.9
101.0000     -1147.6388   -1147.8530       0.2141  1656.7
101.1000     -1147.6647   -1147.8590       0.1944  1503.6
101.2000     -1147.6063   -1147.8202       0.2139  1654.9
101.3000     -1147.6483   -1147.8529       0.2046  1582.9
101.4000     -1147.6038   -1147.8025       0.1987  1537.5
101.5000     -1147.6827   -1147.8876       0.2049  1585.5
101.6000     -1147.6398   -1147.8425       0.2026  1567.7
101.7000     -1147.6457   -1147.8390       0.1933  1495.8
101.8000     -1147.5911   -1147.8075       0.2164  1674.0
101.9000     -1147.6279   -1147.8433       0.2154  1666.5
102.0000     -1147.6476   -1147.8722       0.2247  1738.1
102.1000     -1147.6103   -1147.8235       0.2132  1649.1
102.2000     -1147.6286   -1147.8416       0.2130  1648.2
102.3000     -1147.6323   -1147.8252       0.1929  1492.1
102.4000     -1147.5130   -1147.7914       0.2785  2154.4
102.5000     -1147.6096   -1147.8317       0.2222  1718.8
102.6000     -1147.6168   -1147.8432       0.2263  1751.1
102.7000     -1147.6590   -1147.8413       0.1823  1410.6
102.8000     -1147.6376   -1147.8565       0.2189  1693.6
102.9000     -1147.6603   -1147.8728       0.2124  1643.6
103.0000     -1147.6698   -1147.8916       0.2218  1716.1
103.1000     -1147.7032   -1147.8814       0.1782  1378.7
103.2000     -1147.6547   -1147.8436       0.1889  1461.2
103.3000     -1147.6325   -1147.8600       0.2275  1760.2
103.4000     -1147.5828   -1147.8238       0.2410  1864.1
103.5000     -1147.6216   -1147.8383       0.2167  1676.8
103.6000     -1147.6324   -1147.8584       0.2260  1748.6
103.7000     -1147.6831   -1147.8702       0.1871  1447.7
103.8000     -1147.6358   -1147.8428       0.2070  1601.4
103.9000     -1147.6467   -1147.8464       0.1997  1545.0
104.0000     -1147.6453   -1147.8638       0.2185  1690.7
104.1000     -1147.6524   -1147.8567       0.2043  1580.4
104.2000     -1147.6485   -1147.8427       0.1942  1502.4
104.3000     -1147.5714   -1147.7911       0.2197  1699.8
104.4000     -1147.6263   -1147.8354       0.2091  1617.4
104.5000     -1147.6420   -1147.8300       0.1880  1454.6
104.6000     -1147.6384   -1147.8434       0.2050  1586.2
104.7000     -1147.6522   -1147.8513       0.1991  1540.5
104.8000     -1147.6481   -1147.8341       0.1860  1439.0
104.9000     -1147.6708   -1147.8762       0.2055  1589.5
105.0000     -1147.6256   -1147.8081       0.1825  1412.0
105.1000     -1147.6564   -1147.8297       0.1733  1340.9
105.2000     -1147.5870   -1147.8338       0.2468  1909.7
105.3000     -1147.5981   -1147.8052       0.2071  1601.9
105.4000     -1147.5420   -1147.8123       0.2703  2091.3
105.5000     -1147.6351   -1147.8225       0.1874  1449.6
105.6000     -1147.6524   -1147.8477       0.1953  1511.2
105.7000     -1147.6693   -1147.8547       0.1853  1433.9
105.8000     -1147.5946   -1147.8084       0.2138  1654.1
105.9000     -1147.5836   -1147.8216       0.2379  1840.9
106.0000     -1147.6460   -1147.8678       0.2218  1715.7
106.1000     -1147.6216   -1147.8266       0.2050  1586.2
106.2000     -1147.6351   -1147.8659       0.2308  1785.9
106.3000     -1147.6449   -1147.8334       0.1885  1458.7
106.4000     -1147.6934   -1147.8681       0.1748  1352.1
106.5000     -1147.6564   -1147.8483       0.1919  1484.7
106.6000     -1147.6496   -1147.8478       0.1982  1533.7
106.7000     -1147.6496   -1147.8597       0.2101  1625.5
106.8000     -1147.5943   -1147.8117       0.2175  1682.3
106.9000     -1147.5599   -1147.8231       0.2632  2035.9
107.0000     -1147.5918   -1147.8386       0.2469  1909.8
107.1000     -1147.6266   -1147.8426       0.2159  1670.5
107.2000     -1147.5956   -1147.8170       0.2214  1712.7
107.3000     -1147.5927   -1147.8158       0.2231  1726.3
107.4000     -1147.5990   -1147.8087       0.2097  1622.2
107.5000     -1147.6167   -1147.8401       0.2234  1727.9
107.6000     -1147.5899   -1147.8240       0.2341  1810.8
107.7000     -1147.6489   -1147.8619       0.2130  1648.1
107.8000     -1147.6434   -1147.8761       0.2326  1799.8
107.9000     -1147.5909   -1147.8301       0.2392  1850.3
108.0000     -1147.6232   -1147.8335       0.2104  1627.6
108.1000     -1147.6734   -1147.8628       0.1894  1465.5
108.2000     -1147.6217   -1147.8411       0.2193  1696.9
108.3000     -1147.6574   -1147.8481       0.1907  1475.3
108.4000     -1147.6124   -1147.8279       0.2154  1666.8
108.5000     -1147.5644   -1147.8332       0.2687  2079.1
108.6000     -1147.6263   -1147.8415       0.2152  1665.0
108.7000     -1147.6384   -1147.8468       0.2084  1612.1
108.8000     -1147.6719   -1147.8787       0.2068  1600.1
108.9000     -1147.6445   -1147.8430       0.1985  1535.6
109.0000     -1147.6316   -1147.8425       0.2109  1631.9
109.1000     -1147.6046   -1147.8556       0.2510  1941.6
109.2000     -1147.5735   -1147.7972       0.2238  1731.2
109.3000     -1147.6480   -1147.8680       0.2200  1702.0
109.4000     -1147.6587   -1147.8665       0.2078  1607.6
109.5000     -1147.6066   -1147.8040       0.1973  1526.7
109.6000     -1147.6196   -1147.8383       0.2187  1692.0
109.7000     -1147.6091   -1147.8194       0.2103  1627.1
109.8000     -1147.6552   -1147.8464       0.1912  1479.3
109.9000     -1147.6399   -1147.8253       0.1854  1434.0
110.0000     -1147.6232   -1147.8287       0.2055  1589.8
110.1000     -1147.6472   -1147.8400       0.1928  1491.7
110.2000     -1147.5728   -1147.8132       0.2405  1860.3
110.3000     -1147.5842   -1147.8032       0.2190  1694.1
110.4000     -1147.5959   -1147.8083       0.2123  1642.8
110.5000     -1147.6166   -1147.8438       0.2272  1757.6
110.6000     -1147.6255   -1147.8454       0.2199  1701.2
110.7000     -1147.6303   -1147.8591       0.2288  1770.4
110.8000     -1147.6033   -1147.8308       0.2275  1759.9
110.9000     -1147.5816   -1147.8605       0.2789  2157.8
111.0000     -1147.6024   -1147.8283       0.2259  1747.4
111.1000     -1147.6431   -1147.8629       0.2198  1700.3
111.2000     -1147.6243   -1147.8428       0.2186  1690.9
111.3000     -1147.5983   -1147.8446       0.2462  1905.1
111.4000     -1147.5810   -1147.8401       0.2591  2004.3
111.5000     -1147.6300   -1147.8415       0.2115  1636.4
111.6000     -1147.6211   -1147.8180       0.1970  1523.7
111.7000     -1147.6375   -1147.8285       0.1910  1477.6
111.8000     -1147.6905   -1147.8727       0.1822  1409.9
111.9000     -1147.6447   -1147.8744       0.2297  1777.3
112.0000     -1147.6114   -1147.8237       0.2123  1642.1
112.1000     -1147.6167   -1147.8208       0.2041  1579.1
112.2000     -1147.6271   -1147.8497       0.2225  1721.6
112.3000     -1147.5875   -1147.8081       0.2206  1706.4
112.4000     -1147.6063   -1147.8209       0.2147  1660.8
112.5000     -1147.6247   -1147.8353       0.2106  1629.4
112.6000     -1147.6372   -1147.8542       0.2170  1678.9
112.7000     -1147.6344   -1147.8701       0.2357  1823.5
112.8000     -1147.6175   -1147.8416       0.2241  1734.0
112.9000     -1147.6424   -1147.8413       0.1989  1539.1
113.0000     -1147.6436   -1147.8297       0.1861  1439.9
113.1000     -1147.6856   -1147.8641       0.1785  1381.2
113.2000     -1147.6640   -1147.8808       0.2168  1677.2
113.3000     -1147.6553   -1147.8254       0.1702  1316.3
113.4000     -1147.6658   -1147.8744       0.2086  1613.7
113.5000     -1147.6650   -1147.8855       0.2205  1705.8
113.6000     -1147.6280   -1147.8406       0.2127  1645.2
113.7000     -1147.6259   -1147.8506       0.2247  1738.6
113.8000     -1147.6651   -1147.8774       0.2123  1642.1
113.9000     -1147.6449   -1147.8294       0.1845  1427.2
114.0000     -1147.6372   -1147.8584       0.2212  1711.6
114.1000     -1147.6453   -1147.8478       0.2025  1566.6
114.2000     -1147.5885   -1147.8234       0.2349  1817.3
114.3000     -1147.5388   -1147.7758       0.2371  1834.0
114.4000     -1147.6085   -1147.8376       0.2292  1772.8
114.5000     -1147.6129   -1147.8290       0.2161  1672.1
114.6000     -1147.6475   -1147.8765       0.2290  1772.0
114.7000     -1147.6189   -1147.8428       0.2240  1732.6
114.8000     -1147.6316   -1147.8409       0.2093  1619.0
114.9000     -1147.6052   -1147.8156       0.2104  1627.6
115.0000     -1147.6504   -1147.8722       0.2217  1715.5
115.1000     -1147.6406   -1147.8430       0.2024  1566.2
115.2000     -1147.6071   -1147.8384       0.2313  1789.5
115.3000     -1147.6262   -1147.8735       0.2473  1913.6
115.4000     -1147.6156   -1147.8074       0.1918  1483.5
115.5000     -1147.6395   -1147.8579       0.2184  1689.7
115.6000     -1147.6149   -1147.8368       0.2219  1716.8
115.7000     -1147.6266   -1147.8587       0.2322  1796.1
115.8000     -1147.6155   -1147.8781       0.2626  2031.3
115.9000     -1147.5835   -1147.8119       0.2283  1766.5
116.0000     -1147.6147   -1147.8481       0.2334  1805.3
116.1000     -1147.6213   -1147.8258       0.2044  1581.4
116.2000     -1147.6109   -1147.8485       0.2376  1838.0
116.3000     -1147.6301   -1147.8280       0.1979  1531.3
116.4000     -1147.6254   -1147.8565       0.2311  1787.9
116.5000     -1147.5985   -1147.8446       0.2461  1904.1
116.6000     -1147.6050   -1147.8382       0.2331  1803.5
116.7000     -1147.6866   -1147.8489       0.1622  1254.9
116.8000     -1147.6440   -1147.8594       0.2154  1666.6
116.9000     -1147.6247   -1147.8611       0.2364  1829.1
117.0000     -1147.6089   -1147.8277       0.2189  1693.2
117.1000     -1147.6288   -1147.8338       0.2050  1586.1
117.2000     -1147.5469   -1147.8072       0.2603  2013.9
117.3000     -1147.5890   -1147.8394       0.2504  1937.2
117.4000     -1147.5692   -1147.8209       0.2517  1947.3
117.5000     -1147.5864   -1147.8147       0.2283  1766.5
117.6000     -1147.5593   -1147.8336       0.2743  2122.2
117.7000     -1147.5892   -1147.8394       0.2502  1935.5
117.8000     -1147.5808   -1147.8277       0.2469  1909.9
117.9000     -1147.5844   -1147.8300       0.2457  1900.4
118.0000     -1147.5637   -1147.8161       0.2524  1952.5
118.1000     -1147.6091   -1147.8367       0.2276  1761.2
118.2000     -1147.6237   -1147.8729       0.2491  1927.3
118.3000     -1147.6489   -1147.8732       0.2242  1734.8
118.4000     -1147.6442   -1147.8355       0.1912  1479.5
118.5000     -1147.6613   -1147.8755       0.2142  1657.0
118.6000     -1147.6380   -1147.8643       0.2263  1750.8
118.7000     -1147.6713   -1147.8780       0.2067  1599.0
118.8000     -1147.6916   -1147.8520       0.1604  1241.0
118.9000     -1147.6224   -1147.8630       0.2406  1861.1
119.0000     -1147.6103   -1147.8362       0.2259  1747.5
119.1000     -1147.6395   -1147.8499       0.2104  1627.5
119.2000     -1147.6493   -1147.8314       0.1821  1408.7
119.3000     -1147.6367   -1147.8386       0.2019  1562.1
119.4000     -1147.6690   -1147.8513       0.1823  1410.6
119.5000     -1147.6602   -1147.8405       0.1803  1394.7
119.6000     -1147.6625   -1147.8689       0.2064  1596.7
119.7000     -1147.5616   -1147.8047       0.2431  1880.7
119.8000     -1147.6191   -1147.8345       0.2154  1666.5
119.9000     -1147.6176   -1147.8192       0.2016  1559.4
120.0000     -1147.6023   -1147.7866       0.1843  1425.4
120.1000     -1147.6211   -1147.8512       0.2301  1779.8
120.2000     -1147.6420   -1147.8655       0.2234  1728.6
120.3000     -1147.6389   -1147.8369       0.1981  1532.4
120.4000     -1147.5891   -1147.8088       0.2197  1699.8
120.5000     -1147.6227   -1147.8341       0.2113  1635.0
120.6000     -1147.6246   -1147.8446       0.2200  1701.6
120.7000     -1147.6638   -1147.8694       0.2056  1590.3
120.8000     -1147.6607   -1147.8577       0.1971  1524.5
120.9000     -1147.6579   -1147.8624       0.2044  1581.7
121.0000     -1147.6434   -1147.8471       0.2037  1576.2
121.1000     -1147.6336   -1147.8426       0.2090  1617.2
121.2000     -1147.6512   -1147.8831       0.2319  1793.9
121.3000     -1147.6470   -1147.8401       0.1931  1493.9
121.4000     -1147.6608   -1147.8586       0.1978  1530.2
121.5000     -1147.6389   -1147.8754       0.2365  1829.8
121.6000     -1147.6485   -1147.8287       0.1802  1393.9
121.7000     -1147.6145   -1147.8402       0.2257  1746.2
121.8000     -1147.5927   -1147.8208       0.2281  1764.5
121.9000     -1147.6398   -1147.8582       0.2185  1690.1
122.0000     -1147.6259   -1147.8457       0.2198  1700.6
122.1000     -1147.6048   -1147.8208       0.2160  1670.8
122.2000     -1147.6005   -1147.8380       0.2376  1838.0
122.3000     -1147.6237   -1147.8256       0.2019  1562.1
122.4000     -1147.6287   -1147.8343       0.2056  1590.7
122.5000     -1147.6373   -1147.8461       0.2088  1615.7
122.6000     -1147.6223   -1147.8444       0.2220  1717.7
122.7000     -1147.6633   -1147.8498       0.1865  1442.5
122.8000     -1147.6557   -1147.8560       0.2003  1549.6
122.9000     -1147.6260   -1147.8431       0.2170  1679.0
123.0000     -1147.6525   -1147.8449       0.1924  1488.3
123.1000     -1147.6224   -1147.8353       0.2129  1646.7
123.2000     -1147.6156   -1147.8273       0.2117  1638.0
123.3000     -1147.6224   -1147.8196       0.1972  1525.9
123.4000     -1147.6545   -1147.8477       0.1931  1494.2
123.5000     -1147.6566   -1147.8741       0.2175  1682.7
123.6000     -1147.6060   -1147.8476       0.2416  1869.1
123.7000     -1147.6373   -1147.8171       0.1798  1391.0
123.8000     -1147.6706   -1147.8734       0.2028  1568.9
123.9000     -1147.6159   -1147.8197       0.2038  1576.7
124.0000     -1147.5992   -1147.8036       0.2044  1581.7
124.1000     -1147.6117   -1147.8188       0.2072  1602.8
124.2000     -1147.6243   -1147.8213       0.1970  1523.7
124.3000     -1147.6247   -1147.8595       0.2348  1816.7
124.4000     -1147.6084   -1147.8370       0.2286  1768.9
124.5000     -1147.6121   -1147.8437       0.2317  1792.2
124.6000     -1147.6237   -1147.8383       0.2146  1660.0
124.7000     -1147.6594   -1147.8688       0.2095  1620.5
124.8000     -1147.6146   -1147.8309       0.2163  1673.1
124.9000     -1147.6040   -1147.8418       0.2378  1839.4
125.0000     -1147.6564   -1147.8466       0.1902  1471.8
125.1000     -1147.6380   -1147.8481       0.2101  1625.4
125.2000     -1147.6345   -1147.8308       0.1963  1518.9
125.3000     -1147.6111   -1147.8198       0.2087  1614.9
125.4000     -1147.6338   -1147.8284       0.1946  1505.2
125.5000     -1147.6613   -1147.8522       0.1908  1476.5
125.6000     -1147.6748   -1147.8775       0.2026  1567.7
125.7000     -1147.6624   -1147.8769       0.2144  1658.9
125.8000     -1147.6692   -1147.8562       0.1871  1447.3
125.9000     -1147.6829   -1147.8485       0.1656  1281.1
126.0000     -1147.6540   -1147.8375       0.1834  1419.2
126.1000     -1147.6277   -1147.8534       0.2257  1746.4
126.2000     -1147.6322   -1147.8747       0.2425  1876.1
126.3000     -1147.6387   -1147.8472       0.2085  1612.8
126.4000     -1147.6360   -1147.8567       0.2207  1707.5
126.5000     -1147.6249   -1147.8322       0.2073  1603.4
126.6000     -1147.6208   -1147.8478       0.2270  1756.2
126.7000     -1147.6204   -1147.8565       0.2361  1826.3
126.8000     -1147.6522   -1147.8442       0.1920  1485.2
126.9000     -1147.6695   -1147.8558       0.1863  1441.2
127.0000     -1147.6416   -1147.8347       0.1931  1494.1
127.1000     -1147.6385   -1147.8460       0.2075  1605.2
127.2000     -1147.6283   -1147.8516       0.2233  1727.3
127.3000     -1147.6064   -1147.8142       0.2078  1607.5
127.4000     -1147.6098   -1147.8547       0.2449  1894.6
127.5000     -1147.6527   -1147.8487       0.1960  1516.5
127.6000     -1147.6395   -1147.8732       0.2338  1808.5
127.7000     -1147.5707   -1147.8052       0.2345  1814.0
127.8000     -1147.6178   -1147.8148       0.1970  1524.3
127.9000     -1147.6420   -1147.8493       0.2073  1603.8
128.0000     -1147.6886   -1147.8848       0.1962  1518.0
128.1000     -1147.6608   -1147.8661       0.2053  1588.5
128.2000     -1147.6473   -1147.8581       0.2108  1631.0
128.3000     -1147.6169   -1147.8306       0.2137  1653.4
128.4000     -1147.6382   -1147.8763       0.2381  1841.9
128.5000     -1147.6214   -1147.8325       0.2110  1632.6
128.6000     -1147.6350   -1147.8540       0.2191  1694.7
128.7000     -1147.6407   -1147.8099       0.1691  1308.6
128.8000     -1147.5810   -1147.8068       0.2258  1747.2
128.9000     -1147.6303   -1147.8446       0.2143  1658.1
129.0000     -1147.6336   -1147.8375       0.2039  1577.4
129.1000     -1147.5914   -1147.8200       0.2286  1768.6
129.2000     -1147.6674   -1147.8657       0.1983  1534.1
129.3000     -1147.6044   -1147.8333       0.2289  1770.6
129.4000     -1147.6143   -1147.8082       0.1938  1499.6
129.5000     -1147.6144   -1147.8306       0.2162  1672.8
129.6000     -1147.6227   -1147.8542       0.2315  1790.9
129.7000     -1147.6489   -1147.8671       0.2182  1688.4
129.8000     -1147.6471   -1147.8581       0.2110  1632.0
129.9000     -1147.6244   -1147.8389       0.2145  1659.2
130.0000     -1147.6078   -1147.8083       0.2005  1551.1
130.1000     -1147.6256   -1147.8511       0.2255  1744.5
130.2000     -1147.6570   -1147.8560       0.1989  1539.1
130.3000     -1147.5818   -1147.8229       0.2411  1865.5
130.4000     -1147.6009   -1147.8227       0.2219  1716.4
130.5000     -1147.6192   -1147.8214       0.2023  1564.7
130.6000     -1147.6229   -1147.8362       0.2133  1650.1
130.7000     -1147.6248   -1147.8159       0.1911  1478.4
130.8000     -1147.6015   -1147.8395       0.2380  1840.9
130.9000     -1147.5986   -1147.8277       0.2291  1772.5
131.0000     -1147.6310   -1147.8431       0.2120  1640.3
131.1000     -1147.6390   -1147.8344       0.1954  1511.5
131.2000     -1147.6377   -1147.8368       0.1991  1540.3
131.3000     -1147.6353   -1147.8563       0.2210  1709.9
131.4000     -1147.6209   -1147.8427       0.2219  1716.4
131.5000     -1147.5737   -1147.8444       0.2707  2094.3
131.6000     -1147.5983   -1147.8198       0.2215  1713.7
131.7000     -1147.6145   -1147.8209       0.2064  1597.1
131.8000     -1147.6194   -1147.8502       0.2308  1785.7
131.9000     -1147.6286   -1147.8504       0.2218  1715.9
132.0000     -1147.6063   -1147.8694       0.2631  2035.1
132.1000     -1147.6042   -1147.8453       0.2411  1865.3
132.2000     -1147.5962   -1147.8199       0.2237  1730.6
132.3000     -1147.6214   -1147.8082       0.1868  1445.3
132.4000     -1147.6357   -1147.8322       0.1965  1520.2
132.5000     -1147.5758   -1147.8231       0.2473  1912.9
132.6000     -1147.6056   -1147.8305       0.2249  1739.9
132.7000     -1147.6000   -1147.8173       0.2173  1680.8
132.8000     -1147.6248   -1147.8122       0.1874  1450.0
132.9000     -1147.6287   -1147.8537       0.2250  1740.5
133.0000     -1147.5903   -1147.8129       0.2226  1722.1
133.1000     -1147.6102   -1147.8422       0.2320  1794.6
133.2000     -1147.6264   -1147.8587       0.2323  1797.0
133.3000     -1147.5767   -1147.8265       0.2498  1932.4
133.4000     -1147.5916   -1147.8222       0.2307  1784.6
133.5000     -1147.6218   -1147.8292       0.2074  1604.4
133.6000     -1147.6414   -1147.8413       0.1999  1546.1
133.7000     -1147.6505   -1147.8363       0.1858  1437.4
133.8000     -1147.6502   -1147.8807       0.2305  1783.5
133.9000     -1147.6563   -1147.8552       0.1989  1538.5
134.0000     -1147.6656   -1147.8427       0.1770  1369.7
134.1000     -1147.6477   -1147.8532       0.2056  1590.3
134.2000     -1147.6708   -1147.8852       0.2144  1658.9
134.3000     -1147.6484   -1147.8417       0.1933  1495.7
134.4000     -1147.6570   -1147.8593       0.2023  1565.1
134.5000     -1147.6145   -1147.8213       0.2069  1600.6
134.6000     -1147.6430   -1147.8449       0.2019  1562.1
134.7000     -1147.5859   -1147.8624       0.2765  2138.7
134.8000     -1147.5717   -1147.8367       0.2650  2050.4
134.9000     -1147.5735   -1147.8355       0.2620  2026.7
135.0000     -1147.5835   -1147.8236       0.2401  1857.7
135.1000     -1147.6223   -1147.8532       0.2308  1785.8
135.2000     -1147.6265   -1147.8564       0.2300  1779.1
135.3000     -1147.6111   -1147.8198       0.2087  1614.4
135.4000     -1147.6285   -1147.8129       0.1844  1426.9
135.5000     -1147.6683   -1147.8396       0.1713  1325.3
135.6000     -1147.6412   -1147.8531       0.2119  1639.0
135.7000     -1147.6495   -1147.8319       0.1824  1411.2
135.8000     -1147.6172   -1147.8643       0.2471  1911.7
135.9000     -1147.6317   -1147.8513       0.2196  1698.8
136.0000     -1147.6298   -1147.8405       0.2107  1630.3
136.1000     -1147.6384   -1147.8365       0.1981  1532.7
136.2000     -1147.6207   -1147.8178       0.1971  1524.6
136.3000     -1147.6144   -1147.8350       0.2206  1706.7
136.4000     -1147.6163   -1147.8271       0.2108  1630.5
136.5000     -1147.5631   -1147.7985       0.2354  1821.0
136.6000     -1147.6011   -1147.8213       0.2201  1702.9
136.7000     -1147.5835   -1147.8176       0.2342  1811.8
136.8000     -1147.5946   -1147.8216       0.2270  1755.9
136.9000     -1147.6363   -1147.8355       0.1992  1541.1
137.0000     -1147.5730   -1147.8157       0.2427  1877.7
137.1000     -1147.6391   -1147.8845       0.2454  1898.2
137.2000     -1147.6782   -1147.8558       0.1777  1374.5
137.3000     -1147.6560   -1147.8374       0.1814  1403.5
137.4000     -1147.6358   -1147.8604       0.2246  1737.8
137.5000     -1147.5837   -1147.8249       0.2413  1866.5
137.6000     -1147.6551   -1147.8312       0.1762  1362.8
137.7000     -1147.6064   -1147.8376       0.2312  1788.9
137.8000     -1147.6259   -1147.8699       0.2440  1887.5
137.9000     -1147.6283   -1147.8225       0.1942  1502.3
138.0000     -1147.6252   -1147.8326       0.2074  1604.6
138.1000     -1147.6023   -1147.8157       0.2134  1650.7
