Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
7.8000       -1147.7523   -1147.8687       0.1164   900.4
7.9000       -1147.7880   -1147.8910       0.1030   796.6
8.0000       -1147.7805   -1147.8996       0.1191   921.6
8.1000       -1147.7906   -1147.9066       0.1160   897.5
8.2000       -1147.7788   -1147.9278       0.1490  1153.0
8.3000       -1147.7491   -1147.9252       0.1761  1362.4
8.4000       -1147.7333   -1147.8693       0.1360  1051.8
8.5000       -1147.7036   -1147.8651       0.1615  1249.4
8.6000       -1147.7626   -1147.8929       0.1303  1007.8
8.7000       -1147.7241   -1147.8744       0.1503  1162.6
8.8000       -1147.7323   -1147.8981       0.1658  1282.3
8.9000       -1147.8159   -1147.9035       0.0876   677.5
9.0000       -1147.7666   -1147.9105       0.1439  1113.0
9.1000       -1147.7433   -1147.8817       0.1384  1070.8
9.2000       -1147.7695   -1147.9369       0.1675  1295.5
9.3000       -1147.7825   -1147.8853       0.1028   795.2
9.4000       -1147.7638   -1147.8824       0.1187   917.9
9.5000       -1147.7473   -1147.8775       0.1303  1007.8
9.6000       -1147.7594   -1147.8934       0.1340  1036.7
9.7000       -1147.8022   -1147.9450       0.1427  1104.3
9.8000       -1147.7918   -1147.8933       0.1016   785.7
9.9000       -1147.7719   -1147.8954       0.1234   954.9
10.0000      -1147.7888   -1147.9415       0.1527  1181.5
10.1000      -1147.7496   -1147.9151       0.1655  1280.7
10.2000      -1147.8017   -1147.9118       0.1101   851.9
10.3000      -1147.7800   -1147.9079       0.1279   989.6
10.4000      -1147.7981   -1147.9136       0.1155   893.9
10.5000      -1147.7823   -1147.8976       0.1152   891.5
10.6000      -1147.7130   -1147.8658       0.1528  1181.9
10.7000      -1147.7606   -1147.9069       0.1463  1131.9
10.8000      -1147.7570   -1147.8796       0.1226   948.7
10.9000      -1147.7740   -1147.9168       0.1427  1104.1
11.0000      -1147.7855   -1147.9335       0.1480  1144.8
11.1000      -1147.8061   -1147.9183       0.1122   868.1
11.2000      -1147.8068   -1147.9398       0.1330  1029.1
11.3000      -1147.7594   -1147.9139       0.1545  1195.2
11.4000      -1147.7773   -1147.8930       0.1157   895.1
11.5000      -1147.7246   -1147.8662       0.1416  1095.6
11.6000      -1147.7362   -1147.8655       0.1293  1000.1
11.7000      -1147.7645   -1147.8906       0.1261   975.8
11.8000      -1147.7247   -1147.8914       0.1667  1289.7
11.9000      -1147.7533   -1147.8746       0.1213   938.3
12.0000      -1147.7636   -1147.8959       0.1323  1023.5
12.1000      -1147.7584   -1147.9082       0.1497  1158.4
12.2000      -1147.7227   -1147.8991       0.1764  1364.5
12.3000      -1147.7169   -1147.8847       0.1677  1297.7
12.4000      -1147.7583   -1147.8845       0.1262   976.3
12.5000      -1147.7756   -1147.8949       0.1193   922.8
12.6000      -1147.7616   -1147.9058       0.1442  1115.9
12.7000      -1147.7415   -1147.8799       0.1384  1070.9
12.8000      -1147.7736   -1147.9248       0.1512  1169.9
12.9000      -1147.7605   -1147.9132       0.1527  1181.1
13.0000      -1147.8040   -1147.9179       0.1139   881.1
13.1000      -1147.7732   -1147.8771       0.1038   803.4
13.2000      -1147.7508   -1147.8636       0.1128   872.4
13.3000      -1147.7675   -1147.8951       0.1275   986.6
13.4000      -1147.7046   -1147.8634       0.1588  1228.2
13.5000      -1147.7239   -1147.8568       0.1328  1027.6
13.6000      -1147.7137   -1147.8639       0.1502  1162.2
13.7000      -1147.7933   -1147.9407       0.1475  1140.8
13.8000      -1147.7569   -1147.9276       0.1707  1320.8
13.9000      -1147.7797   -1147.9135       0.1338  1035.0
14.0000      -1147.7371   -1147.8591       0.1220   944.1
14.1000      -1147.7898   -1147.9071       0.1174   907.9
14.2000      -1147.8165   -1147.9223       0.1058   818.1
14.3000      -1147.7371   -1147.8960       0.1589  1229.2
14.4000      -1147.7885   -1147.9251       0.1366  1056.8
14.5000      -1147.8290   -1147.9120       0.0830   642.1
14.6000      -1147.7613   -1147.8952       0.1339  1035.9
14.7000      -1147.7872   -1147.9208       0.1336  1033.7
14.8000      -1147.7109   -1147.8690       0.1581  1223.2
14.9000      -1147.7926   -1147.9259       0.1332  1030.8
15.0000      -1147.7857   -1147.9061       0.1203   931.0
15.1000      -1147.7980   -1147.9262       0.1282   992.2
15.2000      -1147.8033   -1147.9196       0.1164   900.3
15.3000      -1147.7837   -1147.9183       0.1346  1041.2
15.4000      -1147.7385   -1147.8756       0.1371  1060.9
15.5000      -1147.7472   -1147.9155       0.1683  1301.7
15.6000      -1147.7946   -1147.9430       0.1484  1147.7
15.7000      -1147.7801   -1147.8838       0.1037   802.0
15.8000      -1147.8076   -1147.9147       0.1071   828.6
15.9000      -1147.8150   -1147.9347       0.1197   926.2
16.0000      -1147.7996   -1147.9146       0.1151   890.2
16.1000      -1147.8043   -1147.9203       0.1160   897.2
16.2000      -1147.7896   -1147.9042       0.1146   886.2
16.3000      -1147.7541   -1147.8794       0.1252   968.8
16.4000      -1147.7665   -1147.9315       0.1649  1275.9
16.5000      -1147.7517   -1147.8764       0.1247   964.9
16.6000      -1147.7482   -1147.8899       0.1416  1095.7
16.7000      -1147.7712   -1147.9001       0.1289   997.1
16.8000      -1147.7437   -1147.8898       0.1461  1130.0
16.9000      -1147.7535   -1147.8928       0.1393  1078.0
17.0000      -1147.7537   -1147.8902       0.1365  1055.9
17.1000      -1147.7729   -1147.9193       0.1465  1133.1
17.2000      -1147.8093   -1147.9139       0.1046   809.6
17.3000      -1147.7092   -1147.8628       0.1535  1187.7
17.4000      -1147.7482   -1147.8798       0.1316  1018.0
17.5000      -1147.7809   -1147.8968       0.1159   896.6
17.6000      -1147.7626   -1147.8814       0.1188   919.0
17.7000      -1147.7718   -1147.8912       0.1194   923.4
17.8000      -1147.7639   -1147.8985       0.1347  1041.8
17.9000      -1147.7421   -1147.8767       0.1347  1041.9
18.0000      -1147.7793   -1147.9186       0.1394  1078.2
18.1000      -1147.7616   -1147.9135       0.1519  1175.1
18.2000      -1147.8054   -1147.9197       0.1142   883.7
18.3000      -1147.7993   -1147.9008       0.1016   785.8
18.4000      -1147.7058   -1147.8953       0.1895  1465.9
18.5000      -1147.6707   -1147.8774       0.2068  1599.7
18.6000      -1147.7643   -1147.9363       0.1720  1330.9
18.7000      -1147.7787   -1147.9138       0.1351  1045.0
18.8000      -1147.7760   -1147.8939       0.1178   911.4
18.9000      -1147.7516   -1147.8828       0.1312  1014.6
19.0000      -1147.7201   -1147.8997       0.1796  1389.6
19.1000      -1147.7582   -1147.8990       0.1408  1089.4
19.2000      -1147.7821   -1147.8845       0.1024   792.0
19.3000      -1147.8250   -1147.9399       0.1148   888.4
19.4000      -1147.7741   -1147.9354       0.1613  1248.0
19.5000      -1147.7565   -1147.8785       0.1220   943.6
19.6000      -1147.7417   -1147.8754       0.1337  1034.2
19.7000      -1147.7401   -1147.9242       0.1841  1424.4
19.8000      -1147.7735   -1147.9048       0.1313  1015.7
19.9000      -1147.8226   -1147.9486       0.1260   974.7
20.0000      -1147.7673   -1147.9384       0.1710  1323.3
20.1000      -1147.8146   -1147.9525       0.1379  1066.8
20.2000      -1147.7553   -1147.9142       0.1588  1228.8
20.3000      -1147.7369   -1147.9066       0.1698  1313.5
20.4000      -1147.7437   -1147.8877       0.1440  1114.0
20.5000      -1147.8117   -1147.9633       0.1517  1173.4
20.6000      -1147.8095   -1147.9114       0.1018   787.8
20.7000      -1147.8125   -1147.9192       0.1067   825.6
20.8000      -1147.7751   -1147.9161       0.1410  1090.9
20.9000      -1147.7735   -1147.8974       0.1238   957.9
21.0000      -1147.7888   -1147.9330       0.1442  1115.9
21.1000      -1147.8403   -1147.9241       0.0838   648.5
21.2000      -1147.8102   -1147.9173       0.1071   828.7
21.3000      -1147.8055   -1147.9071       0.1016   785.9
21.4000      -1147.8056   -1147.9065       0.1009   780.6
21.5000      -1147.7476   -1147.8476       0.1000   773.5
21.6000      -1147.7703   -1147.9210       0.1507  1166.0
21.7000      -1147.7147   -1147.8756       0.1609  1244.4
21.8000      -1147.7386   -1147.9005       0.1618  1251.9
21.9000      -1147.7352   -1147.8382       0.1031   797.4
22.0000      -1147.7068   -1147.8870       0.1802  1394.2
22.1000      -1147.7469   -1147.8728       0.1260   974.5
22.2000      -1147.7759   -1147.8876       0.1117   864.3
22.3000      -1147.7510   -1147.8760       0.1251   967.4
22.4000      -1147.6927   -1147.8348       0.1421  1099.3
22.5000      -1147.7265   -1147.8206       0.0941   727.9
22.6000      -1147.7419   -1147.8871       0.1452  1123.0
22.7000      -1147.7763   -1147.9200       0.1437  1111.7
22.8000      -1147.7839   -1147.9332       0.1493  1154.7
22.9000      -1147.8124   -1147.9091       0.0967   747.9
23.0000      -1147.6751   -1147.8589       0.1839  1422.5
23.1000      -1147.6991   -1147.8569       0.1579  1221.3
23.2000      -1147.7350   -1147.8947       0.1597  1235.7
23.3000      -1147.7703   -1147.9097       0.1394  1078.6
23.4000      -1147.7570   -1147.8919       0.1349  1043.3
23.5000      -1147.7322   -1147.8828       0.1506  1165.3
23.6000      -1147.8094   -1147.9156       0.1062   821.7
23.7000      -1147.7725   -1147.9000       0.1276   986.9
23.8000      -1147.7243   -1147.8859       0.1616  1250.3
23.9000      -1147.7305   -1147.8892       0.1587  1227.6
24.0000      -1147.7432   -1147.8742       0.1311  1013.9
24.1000      -1147.6616   -1147.8452       0.1836  1420.2
24.2000      -1147.6920   -1147.8281       0.1361  1052.7
24.3000      -1147.6987   -1147.8521       0.1534  1187.0
24.4000      -1147.7438   -1147.8864       0.1426  1103.5
24.5000      -1147.7930   -1147.9179       0.1250   966.9
24.6000      -1147.7456   -1147.8923       0.1467  1134.6
24.7000      -1147.7635   -1147.8803       0.1168   903.9
24.8000      -1147.8156   -1147.9387       0.1230   951.8
24.9000      -1147.7245   -1147.8985       0.1740  1346.2
25.0000      -1147.7721   -1147.9202       0.1480  1145.3
25.1000      -1147.7772   -1147.9131       0.1360  1052.0
25.2000      -1147.7734   -1147.8921       0.1187   918.3
25.3000      -1147.7686   -1147.8978       0.1292   999.9
25.4000      -1147.7177   -1147.8509       0.1332  1030.6
25.5000      -1147.7432   -1147.9094       0.1662  1285.8
25.6000      -1147.7991   -1147.9277       0.1286   994.8
25.7000      -1147.7928   -1147.9221       0.1293  1000.6
25.8000      -1147.7731   -1147.8887       0.1156   894.7
25.9000      -1147.7953   -1147.9001       0.1047   810.2
26.0000      -1147.7514   -1147.8982       0.1468  1136.1
26.1000      -1147.7836   -1147.9147       0.1311  1014.2
26.2000      -1147.7749   -1147.8650       0.0901   696.8
26.3000      -1147.7791   -1147.8781       0.0990   765.9
26.4000      -1147.7835   -1147.8664       0.0829   641.1
26.5000      -1147.7689   -1147.9012       0.1323  1023.5
26.6000      -1147.7404   -1147.8940       0.1536  1188.0
26.7000      -1147.7420   -1147.8505       0.1085   839.4
26.8000      -1147.7390   -1147.9045       0.1655  1280.3
26.9000      -1147.7474   -1147.8829       0.1355  1047.9
27.0000      -1147.7354   -1147.8737       0.1383  1069.9
27.1000      -1147.7250   -1147.8945       0.1695  1311.5
27.2000      -1147.7562   -1147.8703       0.1141   882.5
27.3000      -1147.7798   -1147.9176       0.1378  1065.8
27.4000      -1147.7516   -1147.8708       0.1192   922.3
27.5000      -1147.7169   -1147.8922       0.1753  1356.4
27.6000      -1147.7470   -1147.9205       0.1735  1342.1
27.7000      -1147.7903   -1147.9291       0.1388  1073.8
27.8000      -1147.8130   -1147.9490       0.1359  1051.5
27.9000      -1147.8147   -1147.9092       0.0945   731.1
28.0000      -1147.8346   -1147.9403       0.1057   817.6
28.1000      -1147.8175   -1147.9250       0.1075   831.4
28.2000      -1147.7819   -1147.9233       0.1413  1093.5
28.3000      -1147.7958   -1147.9058       0.1100   850.7
28.4000      -1147.7334   -1147.8796       0.1462  1131.4
28.5000      -1147.7480   -1147.8610       0.1130   874.3
28.6000      -1147.7958   -1147.9128       0.1170   905.1
28.7000      -1147.8178   -1147.8948       0.0770   595.6
28.8000      -1147.8225   -1147.9311       0.1087   840.8
28.9000      -1147.7559   -1147.9002       0.1443  1116.4
29.0000      -1147.7768   -1147.9135       0.1367  1057.5
29.1000      -1147.7756   -1147.8905       0.1149   888.7
29.2000      -1147.7133   -1147.8480       0.1347  1041.8
29.3000      -1147.7155   -1147.8828       0.1673  1293.9
29.4000      -1147.7241   -1147.8605       0.1364  1055.0
29.5000      -1147.7575   -1147.8893       0.1318  1019.3
29.6000      -1147.7436   -1147.8982       0.1546  1196.4
29.7000      -1147.7371   -1147.8636       0.1264   978.2
29.8000      -1147.6894   -1147.8961       0.2067  1598.9
29.9000      -1147.7586   -1147.8976       0.1389  1074.9
30.0000      -1147.7372   -1147.8862       0.1490  1152.8
30.1000      -1147.7181   -1147.8751       0.1570  1214.8
30.2000      -1147.7576   -1147.9017       0.1440  1114.4
30.3000      -1147.7251   -1147.8920       0.1670  1291.8
30.4000      -1147.7330   -1147.8719       0.1390  1075.1
30.5000      -1147.7631   -1147.9178       0.1547  1196.5
30.6000      -1147.7427   -1147.9167       0.1740  1345.9
30.7000      -1147.7213   -1147.8825       0.1612  1247.2
30.8000      -1147.7435   -1147.9086       0.1651  1277.4
30.9000      -1147.7787   -1147.9127       0.1340  1036.3
31.0000      -1147.8037   -1147.9240       0.1203   931.0
31.1000      -1147.7682   -1147.8859       0.1177   910.8
31.2000      -1147.7362   -1147.8990       0.1628  1259.6
31.3000      -1147.7738   -1147.9188       0.1451  1122.3
31.4000      -1147.7861   -1147.9196       0.1335  1032.7
31.5000      -1147.7915   -1147.8864       0.0950   734.7
31.6000      -1147.8014   -1147.9099       0.1084   839.0
31.7000      -1147.7734   -1147.9293       0.1559  1206.3
31.8000      -1147.8161   -1147.9316       0.1155   893.2
31.9000      -1147.7423   -1147.8621       0.1198   926.7
32.0000      -1147.7758   -1147.9047       0.1289   997.2
32.1000      -1147.7782   -1147.9073       0.1291   999.1
32.2000      -1147.7901   -1147.8897       0.0996   770.6
32.3000      -1147.7602   -1147.8722       0.1120   866.5
32.4000      -1147.8289   -1147.9357       0.1069   826.8
32.5000      -1147.7419   -1147.8861       0.1442  1115.6
32.6000      -1147.7964   -1147.9189       0.1226   948.4
32.7000      -1147.7791   -1147.9016       0.1225   947.5
32.8000      -1147.7938   -1147.8940       0.1002   775.4
32.9000      -1147.7030   -1147.8487       0.1457  1126.9
33.0000      -1147.7671   -1147.9035       0.1364  1054.9
33.1000      -1147.7237   -1147.9133       0.1896  1467.2
33.2000      -1147.7987   -1147.9123       0.1135   878.4
33.3000      -1147.7240   -1147.8759       0.1519  1174.8
33.4000      -1147.7310   -1147.8522       0.1212   937.4
33.5000      -1147.7341   -1147.8601       0.1260   975.0
33.6000      -1147.7442   -1147.8872       0.1430  1106.3
33.7000      -1147.7609   -1147.8847       0.1238   957.9
33.8000      -1147.7783   -1147.8744       0.0961   743.6
33.9000      -1147.7715   -1147.9148       0.1433  1108.8
34.0000      -1147.7682   -1147.9143       0.1461  1130.7
34.1000      -1147.7308   -1147.8897       0.1589  1229.3
34.2000      -1147.8000   -1147.9252       0.1252   968.5
34.3000      -1147.7731   -1147.9258       0.1527  1181.0
34.4000      -1147.7797   -1147.9033       0.1237   956.7
34.5000      -1147.7538   -1147.9048       0.1510  1168.0
34.6000      -1147.7648   -1147.9116       0.1469  1136.1
34.7000      -1147.8025   -1147.9062       0.1038   802.8
34.8000      -1147.7609   -1147.8994       0.1384  1071.0
34.9000      -1147.8274   -1147.9473       0.1199   927.8
35.0000      -1147.8081   -1147.9169       0.1088   841.9
35.1000      -1147.7850   -1147.9023       0.1173   907.7
35.2000      -1147.7838   -1147.8906       0.1069   826.7
35.3000      -1147.7711   -1147.8924       0.1214   939.1
35.4000      -1147.7497   -1147.8969       0.1473  1139.3
35.5000      -1147.7819   -1147.9223       0.1404  1086.0
35.6000      -1147.7836   -1147.8851       0.1015   785.1
35.7000      -1147.7425   -1147.9047       0.1623  1255.5
35.8000      -1147.7937   -1147.9152       0.1215   939.8
35.9000      -1147.7795   -1147.9137       0.1342  1037.9
36.0000      -1147.7220   -1147.8595       0.1375  1063.8
36.1000      -1147.7529   -1147.8984       0.1456  1126.3
36.2000      -1147.7972   -1147.9266       0.1294  1001.2
36.3000      -1147.7636   -1147.8761       0.1125   870.6
36.4000      -1147.7599   -1147.9160       0.1561  1207.7
36.5000      -1147.8055   -1147.9133       0.1079   834.5
36.6000      -1147.7396   -1147.9255       0.1859  1437.9
36.7000      -1147.7889   -1147.9296       0.1407  1088.3
36.8000      -1147.8300   -1147.9216       0.0917   709.1
36.9000      -1147.7699   -1147.8984       0.1285   994.4
37.0000      -1147.7494   -1147.8816       0.1322  1022.4
37.1000      -1147.7207   -1147.8664       0.1458  1127.7
37.2000      -1147.7360   -1147.8809       0.1448  1120.4
37.3000      -1147.7366   -1147.9118       0.1753  1356.0
37.4000      -1147.7607   -1147.8739       0.1132   875.7
37.5000      -1147.7838   -1147.8980       0.1142   883.5
37.6000      -1147.7561   -1147.9055       0.1494  1155.9
37.7000      -1147.7818   -1147.8973       0.1155   893.5
37.8000      -1147.7993   -1147.9090       0.1097   848.4
37.9000      -1147.7580   -1147.9143       0.1563  1209.1
38.0000      -1147.7346   -1147.8917       0.1571  1215.4
38.1000      -1147.7684   -1147.8868       0.1184   916.0
38.2000      -1147.7816   -1147.9122       0.1306  1010.6
38.3000      -1147.7530   -1147.8819       0.1289   997.5
38.4000      -1147.7907   -1147.8888       0.0982   759.4
38.5000      -1147.6967   -1147.8649       0.1682  1301.2
38.6000      -1147.7611   -1147.8814       0.1203   930.6
38.7000      -1147.7662   -1147.8994       0.1333  1030.9
38.8000      -1147.7163   -1147.8529       0.1366  1056.9
38.9000      -1147.8272   -1147.9454       0.1182   914.6
39.0000      -1147.7700   -1147.9265       0.1566  1211.2
39.1000      -1147.7250   -1147.8759       0.1509  1167.3
39.2000      -1147.7904   -1147.9068       0.1163   900.1
39.3000      -1147.7794   -1147.8874       0.1080   835.5
39.4000      -1147.8110   -1147.9061       0.0951   735.5
39.5000      -1147.7567   -1147.9014       0.1447  1119.8
39.6000      -1147.7759   -1147.9059       0.1300  1005.8
39.7000      -1147.8187   -1147.9371       0.1184   916.0
39.8000      -1147.7884   -1147.9209       0.1326  1025.5
39.9000      -1147.7712   -1147.9337       0.1625  1257.1
40.0000      -1147.7572   -1147.8958       0.1386  1072.5
40.1000      -1147.7151   -1147.8825       0.1675  1295.7
40.2000      -1147.7565   -1147.8834       0.1268   981.2
40.3000      -1147.7631   -1147.9100       0.1469  1136.4
40.4000      -1147.7682   -1147.8687       0.1005   777.5
40.5000      -1147.8199   -1147.9398       0.1199   927.6
40.6000      -1147.7203   -1147.8869       0.1666  1289.0
40.7000      -1147.7431   -1147.8575       0.1144   885.2
40.8000      -1147.8082   -1147.9147       0.1065   823.9
40.9000      -1147.7543   -1147.8650       0.1106   856.0
41.0000      -1147.7557   -1147.9087       0.1530  1183.7
41.1000      -1147.7359   -1147.9025       0.1666  1288.9
41.2000      -1147.7524   -1147.8641       0.1117   864.2
41.3000      -1147.7379   -1147.9065       0.1686  1304.5
41.4000      -1147.7307   -1147.8991       0.1683  1302.4
41.5000      -1147.7516   -1147.9040       0.1523  1178.4
41.6000      -1147.7853   -1147.9047       0.1195   924.3
41.7000      -1147.7807   -1147.9099       0.1292   999.6
41.8000      -1147.7378   -1147.8684       0.1306  1010.3
41.9000      -1147.7396   -1147.9003       0.1607  1243.1
42.0000      -1147.7797   -1147.9069       0.1272   984.1
42.1000      -1147.7578   -1147.9023       0.1444  1117.3
42.2000      -1147.7585   -1147.9091       0.1507  1165.5
42.3000      -1147.7597   -1147.8927       0.1330  1029.2
42.4000      -1147.7399   -1147.8924       0.1525  1179.9
42.5000      -1147.7375   -1147.8659       0.1284   993.5
42.6000      -1147.7595   -1147.8972       0.1377  1065.6
42.7000      -1147.7780   -1147.8631       0.0852   658.8
42.8000      -1147.7456   -1147.9065       0.1609  1245.0
42.9000      -1147.7799   -1147.8880       0.1081   836.1
43.0000      -1147.7506   -1147.8920       0.1414  1094.3
43.1000      -1147.7677   -1147.8890       0.1213   938.6
43.2000      -1147.8112   -1147.9284       0.1172   906.4
43.3000      -1147.8038   -1147.9161       0.1123   868.8
43.4000      -1147.7391   -1147.8869       0.1477  1142.9
43.5000      -1147.8639   -1147.9499       0.0860   665.0
43.6000      -1147.7872   -1147.9213       0.1341  1037.8
43.7000      -1147.7624   -1147.9018       0.1394  1078.5
43.8000      -1147.8057   -1147.9142       0.1084   838.9
43.9000      -1147.8080   -1147.9023       0.0944   730.0
44.0000      -1147.8014   -1147.9086       0.1072   829.0
44.1000      -1147.7773   -1147.8998       0.1225   948.1
44.2000      -1147.7548   -1147.8841       0.1293  1000.4
44.3000      -1147.8215   -1147.9289       0.1074   830.6
44.4000      -1147.7757   -1147.9026       0.1269   981.5
44.5000      -1147.7561   -1147.8803       0.1242   960.9
44.6000      -1147.7682   -1147.9086       0.1404  1086.1
44.7000      -1147.7902   -1147.9048       0.1146   886.9
44.8000      -1147.7913   -1147.8870       0.0957   740.3
44.9000      -1147.7518   -1147.9242       0.1724  1333.5
45.0000      -1147.6733   -1147.8227       0.1495  1156.2
45.1000      -1147.7253   -1147.9064       0.1811  1401.2
45.2000      -1147.7310   -1147.8311       0.1001   774.4
45.3000      -1147.7684   -1147.8686       0.1002   775.3
45.4000      -1147.7617   -1147.8782       0.1165   901.6
45.5000      -1147.7192   -1147.8844       0.1651  1277.4
45.6000      -1147.7782   -1147.8780       0.0998   772.4
45.7000      -1147.7236   -1147.8930       0.1693  1310.1
45.8000      -1147.7029   -1147.8341       0.1312  1014.9
45.9000      -1147.7104   -1147.9021       0.1916  1482.6
46.0000      -1147.8036   -1147.9061       0.1025   792.6
46.1000      -1147.7576   -1147.8776       0.1200   928.3
46.2000      -1147.7162   -1147.8770       0.1609  1244.5
46.3000      -1147.7602   -1147.9286       0.1685  1303.5
46.4000      -1147.7540   -1147.9345       0.1805  1396.5
46.5000      -1147.7799   -1147.9005       0.1206   933.0
46.6000      -1147.7584   -1147.8908       0.1324  1024.0
46.7000      -1147.8530   -1147.9387       0.0858   663.5
46.8000      -1147.8281   -1147.9226       0.0944   730.6
46.9000      -1147.7426   -1147.9015       0.1589  1229.4
47.0000      -1147.7499   -1147.8760       0.1261   975.8
47.1000      -1147.7476   -1147.8966       0.1490  1152.5
47.2000      -1147.7948   -1147.9183       0.1235   955.5
47.3000      -1147.7505   -1147.8468       0.0963   745.3
47.4000      -1147.7280   -1147.8938       0.1658  1282.5
47.5000      -1147.7437   -1147.9077       0.1640  1269.1
47.6000      -1147.7860   -1147.9035       0.1175   909.3
47.7000      -1147.8258   -1147.9297       0.1040   804.2
47.8000      -1147.7927   -1147.9254       0.1326  1026.0
47.9000      -1147.7826   -1147.9432       0.1606  1242.1
48.0000      -1147.7517   -1147.8889       0.1372  1061.5
48.1000      -1147.7440   -1147.8717       0.1277   987.7
48.2000      -1147.6828   -1147.8557       0.1729  1337.4
48.3000      -1147.7352   -1147.8952       0.1600  1238.0
48.4000      -1147.7843   -1147.9055       0.1213   938.1
48.5000      -1147.7602   -1147.9188       0.1585  1226.3
48.6000      -1147.7699   -1147.9020       0.1321  1022.1
