Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
7.9000       -1147.6209   -1147.7889       0.1680  1299.8
8.0000       -1147.6727   -1147.8774       0.2046  1583.2
8.1000       -1147.6879   -1147.8694       0.1815  1404.4
8.2000       -1147.6447   -1147.8681       0.2233  1727.8
8.3000       -1147.5761   -1147.8820       0.3059  2366.3
8.4000       -1147.6711   -1147.8418       0.1707  1320.8
8.5000       -1147.6097   -1147.7689       0.1592  1231.9
8.6000       -1147.5099   -1147.7190       0.2091  1617.7
8.7000       -1147.6742   -1147.8509       0.1767  1366.6
8.8000       -1147.6496   -1147.8146       0.1650  1276.2
8.9000       -1147.6380   -1147.8237       0.1857  1437.0
9.0000       -1147.5864   -1147.8077       0.2213  1712.3
9.1000       -1147.6025   -1147.8210       0.2185  1690.4
9.2000       -1147.6584   -1147.8607       0.2023  1564.7
9.3000       -1147.6743   -1147.8528       0.1785  1380.7
9.4000       -1147.7005   -1147.8803       0.1798  1391.3
9.5000       -1147.6054   -1147.8033       0.1978  1530.5
9.6000       -1147.5952   -1147.7784       0.1832  1417.1
9.7000       -1147.5248   -1147.8503       0.3254  2517.6
9.8000       -1147.4872   -1147.7723       0.2851  2205.5
9.9000       -1147.4966   -1147.7806       0.2840  2196.8
10.0000      -1147.4665   -1147.7271       0.2606  2016.3
10.1000      -1147.5046   -1147.7079       0.2033  1572.8
10.2000      -1147.5488   -1147.7716       0.2228  1723.6
10.3000      -1147.6811   -1147.8658       0.1847  1428.9
10.4000      -1147.6307   -1147.8052       0.1745  1350.2
10.5000      -1147.5722   -1147.7756       0.2034  1573.9
10.6000      -1147.6373   -1147.8500       0.2127  1645.3
10.7000      -1147.6150   -1147.7969       0.1819  1407.4
10.8000      -1147.6056   -1147.8726       0.2669  2065.1
10.9000      -1147.6162   -1147.8569       0.2407  1862.3
11.0000      -1147.5643   -1147.7981       0.2339  1809.4
11.1000      -1147.5921   -1147.8370       0.2449  1894.3
11.2000      -1147.5820   -1147.8208       0.2388  1847.1
11.3000      -1147.6023   -1147.7763       0.1739  1345.7
11.4000      -1147.5697   -1147.8044       0.2347  1815.8
11.5000      -1147.5464   -1147.7839       0.2374  1836.8
11.6000      -1147.6036   -1147.7755       0.1719  1329.9
11.7000      -1147.6644   -1147.8422       0.1778  1375.7
11.8000      -1147.5720   -1147.7922       0.2202  1703.3
11.9000      -1147.5689   -1147.7779       0.2090  1616.8
12.0000      -1147.4856   -1147.7509       0.2653  2052.5
12.1000      -1147.5881   -1147.7839       0.1958  1514.5
12.2000      -1147.6463   -1147.8113       0.1650  1276.7
12.3000      -1147.5796   -1147.8057       0.2261  1749.5
12.4000      -1147.5741   -1147.7833       0.2091  1617.8
12.5000      -1147.5958   -1147.8169       0.2211  1710.3
12.6000      -1147.6116   -1147.8377       0.2261  1748.9
12.7000      -1147.6297   -1147.8625       0.2327  1800.5
12.8000      -1147.6479   -1147.8415       0.1936  1497.4
12.9000      -1147.5764   -1147.7789       0.2025  1566.6
13.0000      -1147.6456   -1147.8150       0.1694  1310.4
13.1000      -1147.6126   -1147.8418       0.2292  1772.8
13.2000      -1147.6748   -1147.8931       0.2183  1688.8
13.3000      -1147.6086   -1147.8380       0.2293  1774.1
13.4000      -1147.6248   -1147.8734       0.2485  1922.8
13.5000      -1147.6321   -1147.8775       0.2455  1899.0
13.6000      -1147.6437   -1147.9001       0.2563  1983.2
13.7000      -1147.6011   -1147.7751       0.1741  1346.7
13.8000      -1147.6679   -1147.8256       0.1577  1220.0
13.9000      -1147.6580   -1147.8642       0.2061  1594.7
14.0000      -1147.6226   -1147.8112       0.1885  1458.7
14.1000      -1147.5513   -1147.7823       0.2310  1786.9
14.2000      -1147.5079   -1147.7923       0.2844  2200.4
14.3000      -1147.5960   -1147.8158       0.2198  1700.8
14.4000      -1147.6099   -1147.8186       0.2087  1614.9
14.5000      -1147.5568   -1147.7910       0.2342  1811.8
14.6000      -1147.6804   -1147.8572       0.1768  1367.9
14.7000      -1147.6454   -1147.8190       0.1736  1343.2
14.8000      -1147.5565   -1147.7901       0.2335  1806.8
14.9000      -1147.5183   -1147.8220       0.3037  2349.5
15.0000      -1147.5706   -1147.7594       0.1888  1460.5
15.1000      -1147.6284   -1147.8612       0.2328  1800.9
15.2000      -1147.6453   -1147.8753       0.2300  1779.0
15.3000      -1147.5874   -1147.8134       0.2260  1748.7
15.4000      -1147.5127   -1147.7079       0.1953  1510.5
15.5000      -1147.6152   -1147.8286       0.2134  1650.9
15.6000      -1147.6488   -1147.8137       0.1649  1275.4
15.7000      -1147.5963   -1147.7770       0.1808  1398.4
15.8000      -1147.6345   -1147.8382       0.2036  1575.5
15.9000      -1147.6632   -1147.8424       0.1791  1385.7
16.0000      -1147.6461   -1147.8268       0.1807  1398.3
16.1000      -1147.6824   -1147.8913       0.2088  1615.5
16.2000      -1147.6137   -1147.8045       0.1908  1475.9
16.3000      -1147.6126   -1147.8467       0.2342  1811.5
16.4000      -1147.6699   -1147.8773       0.2074  1604.5
16.5000      -1147.6373   -1147.8189       0.1816  1405.0
16.6000      -1147.5738   -1147.7977       0.2239  1732.5
16.7000      -1147.6786   -1147.8488       0.1702  1316.4
16.8000      -1147.6886   -1147.8415       0.1529  1182.7
16.9000      -1147.6021   -1147.8061       0.2039  1577.8
17.0000      -1147.6736   -1147.8787       0.2051  1586.7
17.1000      -1147.5875   -1147.8104       0.2228  1723.9
17.2000      -1147.5919   -1147.7569       0.1650  1276.5
17.3000      -1147.6273   -1147.7630       0.1356  1049.2
17.4000      -1147.5947   -1147.8276       0.2330  1802.3
17.5000      -1147.5936   -1147.7911       0.1975  1527.9
17.6000      -1147.6091   -1147.8191       0.2100  1624.5
17.7000      -1147.5899   -1147.7972       0.2073  1603.9
17.8000      -1147.5493   -1147.7188       0.1694  1310.7
17.9000      -1147.5654   -1147.7810       0.2156  1668.0
18.0000      -1147.6304   -1147.8274       0.1970  1524.0
18.1000      -1147.5679   -1147.7763       0.2084  1612.4
18.2000      -1147.5313   -1147.7599       0.2285  1768.0
18.3000      -1147.5858   -1147.7605       0.1747  1351.8
18.4000      -1147.5340   -1147.7313       0.1973  1526.2
18.5000      -1147.5001   -1147.7747       0.2746  2124.3
18.6000      -1147.6122   -1147.7981       0.1859  1438.0
18.7000      -1147.6186   -1147.8114       0.1927  1491.2
18.8000      -1147.6162   -1147.8052       0.1891  1462.6
18.9000      -1147.5916   -1147.7830       0.1914  1480.5
19.0000      -1147.5911   -1147.7868       0.1957  1514.3
19.1000      -1147.5840   -1147.8150       0.2311  1787.7
19.2000      -1147.5136   -1147.7950       0.2813  2176.6
19.3000      -1147.6132   -1147.8046       0.1913  1480.2
19.4000      -1147.5402   -1147.8185       0.2783  2153.0
19.5000      -1147.6197   -1147.8196       0.1999  1546.2
19.6000      -1147.6153   -1147.8401       0.2248  1739.4
19.7000      -1147.6492   -1147.8502       0.2009  1554.5
19.8000      -1147.6106   -1147.8167       0.2061  1594.4
19.9000      -1147.6524   -1147.8109       0.1585  1226.1
20.0000      -1147.6217   -1147.8008       0.1791  1385.2
20.1000      -1147.6049   -1147.8690       0.2641  2043.0
20.2000      -1147.6330   -1147.7894       0.1564  1210.1
20.3000      -1147.5617   -1147.7907       0.2290  1771.8
20.4000      -1147.6429   -1147.8398       0.1968  1522.7
20.5000      -1147.6360   -1147.8342       0.1982  1533.3
20.6000      -1147.4983   -1147.7938       0.2955  2286.1
20.7000      -1147.5044   -1147.7459       0.2415  1868.4
20.8000      -1147.6529   -1147.7831       0.1302  1007.4
20.9000      -1147.6892   -1147.8355       0.1463  1131.8
21.0000      -1147.5916   -1147.8294       0.2378  1839.7
21.1000      -1147.6356   -1147.8538       0.2182  1688.1
21.2000      -1147.5911   -1147.7813       0.1902  1471.2
21.3000      -1147.6091   -1147.8116       0.2025  1566.8
21.4000      -1147.6357   -1147.8130       0.1773  1371.4
21.5000      -1147.6544   -1147.8442       0.1897  1467.6
21.6000      -1147.5706   -1147.8028       0.2322  1796.5
21.7000      -1147.5765   -1147.8175       0.2410  1864.2
21.8000      -1147.5656   -1147.8169       0.2513  1944.3
21.9000      -1147.6246   -1147.8376       0.2131  1648.6
22.0000      -1147.5970   -1147.8240       0.2270  1755.9
22.1000      -1147.6046   -1147.8187       0.2141  1656.2
22.2000      -1147.6007   -1147.8072       0.2065  1597.4
22.3000      -1147.5836   -1147.8021       0.2184  1689.8
22.4000      -1147.6530   -1147.8681       0.2151  1663.8
22.5000      -1147.6258   -1147.7990       0.1732  1340.0
22.6000      -1147.5657   -1147.8104       0.2446  1892.5
22.7000      -1147.4665   -1147.6807       0.2142  1657.0
22.8000      -1147.5553   -1147.7811       0.2258  1747.2
22.9000      -1147.6968   -1147.8422       0.1454  1125.1
23.0000      -1147.6599   -1147.8285       0.1686  1304.1
23.1000      -1147.6292   -1147.8082       0.1790  1384.8
23.2000      -1147.5520   -1147.7790       0.2270  1756.5
23.3000      -1147.5703   -1147.7935       0.2232  1726.8
23.4000      -1147.5764   -1147.8101       0.2337  1808.1
23.5000      -1147.5128   -1147.7647       0.2519  1948.7
23.6000      -1147.5713   -1147.7828       0.2114  1635.8
23.7000      -1147.6244   -1147.8554       0.2310  1787.4
23.8000      -1147.5616   -1147.8102       0.2486  1923.4
23.9000      -1147.5830   -1147.7775       0.1944  1504.0
24.0000      -1147.5673   -1147.8360       0.2687  2078.6
24.1000      -1147.5648   -1147.7719       0.2070  1601.6
24.2000      -1147.5500   -1147.8023       0.2523  1951.9
24.3000      -1147.5762   -1147.7960       0.2198  1700.3
24.4000      -1147.6631   -1147.8811       0.2180  1686.4
24.5000      -1147.7000   -1147.8473       0.1473  1139.9
24.6000      -1147.6870   -1147.8666       0.1796  1389.6
24.7000      -1147.6671   -1147.8511       0.1840  1423.8
24.8000      -1147.5893   -1147.8091       0.2199  1700.9
24.9000      -1147.5763   -1147.8255       0.2492  1928.2
25.0000      -1147.6180   -1147.8341       0.2160  1671.1
25.1000      -1147.6027   -1147.8235       0.2208  1708.1
25.2000      -1147.5945   -1147.8287       0.2342  1811.7
25.3000      -1147.6147   -1147.8100       0.1953  1510.7
25.4000      -1147.5382   -1147.7549       0.2168  1677.1
25.5000      -1147.6059   -1147.7928       0.1869  1445.9
25.6000      -1147.6346   -1147.8368       0.2022  1564.3
25.7000      -1147.5455   -1147.7870       0.2415  1868.5
25.8000      -1147.6023   -1147.8841       0.2818  2180.1
25.9000      -1147.5609   -1147.8503       0.2894  2238.5
26.0000      -1147.6484   -1147.8400       0.1915  1481.6
26.1000      -1147.6197   -1147.8096       0.1899  1468.9
26.2000      -1147.6507   -1147.8705       0.2198  1700.6
26.3000      -1147.6616   -1147.8238       0.1622  1254.9
26.4000      -1147.7011   -1147.8727       0.1716  1327.8
26.5000      -1147.6094   -1147.7894       0.1799  1392.1
26.6000      -1147.6434   -1147.8306       0.1872  1448.0
26.7000      -1147.5022   -1147.7773       0.2751  2128.3
26.8000      -1147.5584   -1147.7928       0.2344  1813.4
26.9000      -1147.4743   -1147.6698       0.1955  1512.3
27.0000      -1147.6040   -1147.8297       0.2257  1746.2
27.1000      -1147.6839   -1147.8529       0.1690  1307.5
27.2000      -1147.6253   -1147.8415       0.2162  1672.8
27.3000      -1147.6485   -1147.8248       0.1763  1363.8
27.4000      -1147.4993   -1147.8167       0.3174  2455.6
27.5000      -1147.5360   -1147.7786       0.2426  1877.1
27.6000      -1147.4867   -1147.7446       0.2579  1995.3
27.7000      -1147.6015   -1147.8284       0.2269  1755.4
27.8000      -1147.5985   -1147.8191       0.2206  1706.8
27.9000      -1147.5930   -1147.7878       0.1949  1507.5
28.0000      -1147.5506   -1147.7560       0.2054  1588.7
28.1000      -1147.5938   -1147.7686       0.1747  1351.8
28.2000      -1147.5682   -1147.7665       0.1983  1534.0
28.3000      -1147.5805   -1147.7513       0.1708  1321.1
28.4000      -1147.6273   -1147.8253       0.1980  1532.1
28.5000      -1147.5605   -1147.7884       0.2279  1762.7
28.6000      -1147.5657   -1147.7675       0.2018  1561.2
28.7000      -1147.5666   -1147.7902       0.2236  1729.9
28.8000      -1147.6173   -1147.8366       0.2192  1696.2
28.9000      -1147.5924   -1147.8537       0.2613  2021.3
29.0000      -1147.5765   -1147.7457       0.1692  1309.0
29.1000      -1147.6570   -1147.8626       0.2056  1590.6
29.2000      -1147.6286   -1147.8569       0.2283  1766.2
29.3000      -1147.6533   -1147.8289       0.1756  1358.5
29.4000      -1147.5814   -1147.8193       0.2379  1840.5
29.5000      -1147.5496   -1147.8152       0.2656  2055.0
29.6000      -1147.6194   -1147.8466       0.2272  1757.6
29.7000      -1147.5247   -1147.7344       0.2097  1622.1
29.8000      -1147.5746   -1147.8268       0.2522  1951.1
29.9000      -1147.6069   -1147.7943       0.1874  1450.1
30.0000      -1147.5309   -1147.7783       0.2474  1913.6
30.1000      -1147.6207   -1147.8277       0.2071  1601.8
30.2000      -1147.6217   -1147.8095       0.1879  1453.4
30.3000      -1147.6050   -1147.8155       0.2105  1628.4
30.4000      -1147.6628   -1147.8919       0.2291  1772.4
30.5000      -1147.6248   -1147.8233       0.1986  1536.2
30.6000      -1147.6316   -1147.8415       0.2099  1623.8
30.7000      -1147.5820   -1147.7870       0.2050  1585.7
30.8000      -1147.5689   -1147.8086       0.2398  1854.8
30.9000      -1147.5776   -1147.8056       0.2280  1764.3
31.0000      -1147.5988   -1147.8236       0.2249  1739.6
31.1000      -1147.6322   -1147.8363       0.2041  1579.2
31.2000      -1147.6748   -1147.8370       0.1622  1255.0
31.3000      -1147.6593   -1147.8410       0.1818  1406.1
31.4000      -1147.6169   -1147.8210       0.2041  1579.3
31.5000      -1147.6201   -1147.8435       0.2233  1727.9
31.6000      -1147.5914   -1147.7687       0.1773  1372.0
31.7000      -1147.5876   -1147.8487       0.2610  2019.5
31.8000      -1147.6168   -1147.8143       0.1976  1528.6
31.9000      -1147.6546   -1147.8655       0.2108  1631.1
32.0000      -1147.6066   -1147.7596       0.1530  1183.9
32.1000      -1147.5752   -1147.8092       0.2340  1810.0
32.2000      -1147.6130   -1147.8130       0.2000  1547.4
32.3000      -1147.6449   -1147.7866       0.1418  1096.7
32.4000      -1147.5079   -1147.7780       0.2702  2090.2
32.5000      -1147.6209   -1147.8351       0.2141  1656.7
32.6000      -1147.5292   -1147.7504       0.2212  1711.1
32.7000      -1147.6536   -1147.7983       0.1447  1119.1
32.8000      -1147.6387   -1147.8080       0.1693  1309.4
32.9000      -1147.6220   -1147.8438       0.2218  1715.7
33.0000      -1147.6360   -1147.7993       0.1633  1263.1
33.1000      -1147.6058   -1147.7984       0.1925  1489.4
33.2000      -1147.6366   -1147.8354       0.1988  1537.8
33.3000      -1147.6506   -1147.8452       0.1946  1505.3
33.4000      -1147.5891   -1147.8174       0.2283  1766.3
33.5000      -1147.6264   -1147.8835       0.2571  1989.1
33.6000      -1147.6455   -1147.8526       0.2070  1601.8
33.7000      -1147.7022   -1147.8501       0.1480  1144.9
33.8000      -1147.7302   -1147.8949       0.1648  1274.7
33.9000      -1147.6762   -1147.8470       0.1708  1321.1
34.0000      -1147.6381   -1147.8507       0.2126  1645.0
34.1000      -1147.5304   -1147.7260       0.1955  1512.8
34.2000      -1147.5296   -1147.7527       0.2231  1726.3
34.3000      -1147.6151   -1147.8231       0.2080  1609.0
34.4000      -1147.5393   -1147.7729       0.2336  1807.3
34.5000      -1147.6756   -1147.8652       0.1897  1467.2
34.6000      -1147.6776   -1147.8385       0.1609  1244.7
34.7000      -1147.6253   -1147.8445       0.2192  1696.1
34.8000      -1147.5977   -1147.7959       0.1982  1533.5
34.9000      -1147.5102   -1147.7755       0.2653  2052.3
35.0000      -1147.4772   -1147.7413       0.2641  2043.4
35.1000      -1147.5942   -1147.7785       0.1843  1425.8
35.2000      -1147.6795   -1147.8573       0.1778  1375.2
35.3000      -1147.6884   -1147.8877       0.1993  1541.7
35.4000      -1147.5233   -1147.7378       0.2146  1659.8
35.5000      -1147.6142   -1147.8219       0.2077  1606.8
35.6000      -1147.6455   -1147.8396       0.1941  1501.5
35.7000      -1147.5837   -1147.8348       0.2510  1942.2
35.8000      -1147.5988   -1147.7916       0.1928  1491.5
35.9000      -1147.5005   -1147.7376       0.2371  1834.1
36.0000      -1147.5040   -1147.7741       0.2701  2090.0
36.1000      -1147.5957   -1147.7904       0.1947  1506.3
36.2000      -1147.5602   -1147.8051       0.2448  1894.2
36.3000      -1147.6735   -1147.8191       0.1456  1126.4
36.4000      -1147.6455   -1147.8769       0.2314  1790.0
36.5000      -1147.5405   -1147.7924       0.2519  1948.9
36.6000      -1147.5555   -1147.8213       0.2657  2055.8
36.7000      -1147.5992   -1147.8263       0.2271  1757.2
36.8000      -1147.5483   -1147.7554       0.2071  1602.1
36.9000      -1147.5817   -1147.8401       0.2584  1998.8
37.0000      -1147.6872   -1147.9061       0.2189  1693.2
37.1000      -1147.6550   -1147.8882       0.2332  1804.1
37.2000      -1147.6217   -1147.8095       0.1878  1453.3
37.3000      -1147.6549   -1147.8475       0.1927  1490.6
37.4000      -1147.6801   -1147.8606       0.1806  1396.9
37.5000      -1147.6394   -1147.8614       0.2221  1717.9
37.6000      -1147.5842   -1147.7922       0.2080  1609.0
37.7000      -1147.6396   -1147.8665       0.2268  1754.8
37.8000      -1147.5914   -1147.8207       0.2293  1774.0
37.9000      -1147.6657   -1147.8553       0.1896  1466.5
38.0000      -1147.6104   -1147.8360       0.2256  1745.4
38.1000      -1147.5803   -1147.8188       0.2385  1844.8
38.2000      -1147.5709   -1147.7979       0.2270  1755.8
38.3000      -1147.6840   -1147.8719       0.1880  1454.1
38.4000      -1147.6305   -1147.8649       0.2344  1813.1
38.5000      -1147.6356   -1147.8059       0.1703  1317.7
38.6000      -1147.5954   -1147.8395       0.2441  1888.2
38.7000      -1147.6165   -1147.8455       0.2290  1771.8
38.8000      -1147.6733   -1147.8640       0.1907  1475.3
38.9000      -1147.6286   -1147.8106       0.1820  1407.9
39.0000      -1147.6466   -1147.7939       0.1472  1139.2
39.1000      -1147.5971   -1147.7883       0.1913  1479.7
39.2000      -1147.5425   -1147.7980       0.2555  1976.9
39.3000      -1147.6751   -1147.8131       0.1380  1067.9
39.4000      -1147.6670   -1147.8595       0.1925  1489.3
39.5000      -1147.6110   -1147.7786       0.1676  1296.7
39.6000      -1147.5581   -1147.7676       0.2095  1620.6
39.7000      -1147.6214   -1147.8278       0.2064  1596.6
39.8000      -1147.6203   -1147.8154       0.1951  1509.5
39.9000      -1147.5484   -1147.8106       0.2622  2028.2
40.0000      -1147.6642   -1147.8392       0.1750  1353.9
40.1000      -1147.5373   -1147.7556       0.2183  1688.6
40.2000      -1147.5525   -1147.7871       0.2347  1815.5
40.3000      -1147.5356   -1147.7683       0.2327  1800.3
40.4000      -1147.5612   -1147.7980       0.2368  1831.9
40.5000      -1147.6354   -1147.8433       0.2080  1609.0
40.6000      -1147.6803   -1147.8560       0.1757  1359.6
40.7000      -1147.6140   -1147.8509       0.2369  1832.5
40.8000      -1147.5985   -1147.8001       0.2016  1559.6
40.9000      -1147.6222   -1147.8100       0.1879  1453.4
41.0000      -1147.6511   -1147.8253       0.1742  1347.8
41.1000      -1147.6419   -1147.7993       0.1574  1217.4
41.2000      -1147.6111   -1147.8451       0.2340  1810.1
41.3000      -1147.5977   -1147.8074       0.2097  1622.4
41.4000      -1147.5506   -1147.7929       0.2423  1874.7
41.5000      -1147.6344   -1147.8505       0.2161  1672.2
41.6000      -1147.6331   -1147.8455       0.2124  1643.1
41.7000      -1147.6048   -1147.8339       0.2291  1772.0
41.8000      -1147.5690   -1147.8295       0.2605  2015.5
41.9000      -1147.4846   -1147.7622       0.2775  2147.1
42.0000      -1147.6131   -1147.7810       0.1678  1298.4
42.1000      -1147.6346   -1147.8492       0.2146  1660.1
42.2000      -1147.6031   -1147.8290       0.2259  1747.4
42.3000      -1147.6429   -1147.8443       0.2015  1558.5
42.4000      -1147.6586   -1147.8685       0.2099  1624.1
42.5000      -1147.6724   -1147.8646       0.1922  1486.7
42.6000      -1147.5780   -1147.8006       0.2226  1721.9
42.7000      -1147.6146   -1147.8226       0.2081  1609.8
42.8000      -1147.6910   -1147.8599       0.1689  1306.4
42.9000      -1147.5940   -1147.8040       0.2100  1624.5
43.0000      -1147.5452   -1147.8030       0.2578  1994.1
43.1000      -1147.6051   -1147.8154       0.2104  1627.4
43.2000      -1147.6753   -1147.8108       0.1356  1048.7
43.3000      -1147.6678   -1147.8293       0.1614  1248.8
43.4000      -1147.6303   -1147.8583       0.2280  1763.6
43.5000      -1147.6336   -1147.8002       0.1666  1288.9
43.6000      -1147.6122   -1147.8254       0.2132  1649.5
43.7000      -1147.6699   -1147.8751       0.2052  1587.2
43.8000      -1147.6099   -1147.8331       0.2233  1727.2
43.9000      -1147.6661   -1147.8528       0.1866  1444.0
44.0000      -1147.6524   -1147.8362       0.1838  1422.3
44.1000      -1147.6140   -1147.7913       0.1774  1372.3
44.2000      -1147.5854   -1147.7879       0.2025  1566.4
44.3000      -1147.5413   -1147.7723       0.2310  1787.0
44.4000      -1147.5976   -1147.7870       0.1894  1465.5
44.5000      -1147.6577   -1147.8487       0.1910  1477.8
44.6000      -1147.6334   -1147.8227       0.1893  1464.3
44.7000      -1147.6364   -1147.8307       0.1943  1503.3
44.8000      -1147.5870   -1147.8620       0.2749  2127.1
44.9000      -1147.6202   -1147.8725       0.2523  1952.0
45.0000      -1147.6406   -1147.8429       0.2023  1565.2
45.1000      -1147.6002   -1147.7800       0.1798  1390.9
45.2000      -1147.5765   -1147.7719       0.1954  1511.7
45.3000      -1147.5357   -1147.7913       0.2557  1977.8
45.4000      -1147.6605   -1147.8400       0.1795  1388.5
45.5000      -1147.6016   -1147.8088       0.2072  1603.0
45.6000      -1147.5542   -1147.7625       0.2083  1611.9
45.7000      -1147.6259   -1147.8428       0.2170  1678.6
45.8000      -1147.6098   -1147.7474       0.1376  1064.4
45.9000      -1147.5046   -1147.7388       0.2343  1812.4
46.0000      -1147.5630   -1147.7705       0.2076  1606.0
46.1000      -1147.5724   -1147.8098       0.2373  1835.9
46.2000      -1147.5873   -1147.8147       0.2274  1759.2
46.3000      -1147.6234   -1147.8462       0.2228  1723.6
46.4000      -1147.6372   -1147.7824       0.1452  1123.6
46.5000      -1147.6360   -1147.8568       0.2208  1708.3
46.6000      -1147.6422   -1147.8264       0.1843  1425.4
46.7000      -1147.5617   -1147.8079       0.2462  1904.9
46.8000      -1147.6597   -1147.8737       0.2140  1655.9
46.9000      -1147.5985   -1147.7995       0.2009  1554.5
47.0000      -1147.5645   -1147.7584       0.1939  1499.9
47.1000      -1147.5948   -1147.8194       0.2246  1737.7
47.2000      -1147.6571   -1147.8055       0.1484  1148.3
47.3000      -1147.6411   -1147.8252       0.1841  1424.4
47.4000      -1147.6370   -1147.8372       0.2002  1549.1
47.5000      -1147.5721   -1147.7586       0.1865  1442.6
47.6000      -1147.6046   -1147.8141       0.2095  1620.7
47.7000      -1147.5727   -1147.8355       0.2628  2032.9
47.8000      -1147.4812   -1147.7208       0.2396  1853.6
